Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : PEBAS
,Departamento :,LORETO,Provincia :,MARISCAL RAMON CASTILLA,Distrito :,PEBAS
2021/01/21,22:00,23.0,0.3,100,354,3.9
2021/01/21,23:00,22.8,0.0,100,352,2.5
2021/01/22,00:00,22.8,0.3,100,346,3.4
2021/01/22,01:00,22.6,0.0,100,350,1.1
2021/01/22,02:00,22.6,0.0,100,326,1.0
2021/01/22,03:00,22.5,0.0,100,309,0.4
2021/01/22,04:00,22.4,0.0,100,259,0.0
2021/01/22,05:00,22.4,0.0,100,25,0.3
2021/01/22,06:00,22.4,0.0,100,241,0.9
2021/01/22,07:00,22.7,0.0,100,329,0.5
2021/01/22,08:00,23.8,0.0,88,306,1.1
2021/01/22,09:00,25.4,0.0,81,298,1.7
2021/01/22,10:00,27.1,0.0,74,241,1.0
2021/01/22,11:00,28.7,0.0,70,150,1.8
2021/01/22,12:00,30.9,0.0,60,139,1.7
2021/01/22,13:00,29.9,0.0,64,156,2.9
2021/01/22,14:00,29.5,0.0,60,241,3.8
2021/01/22,15:00,29.9,0.0,60,268,3.0
2021/01/22,16:00,26.8,0.0,73,334,4.6
2021/01/22,17:00,27.5,0.0,68,305,3.4
2021/01/22,18:00,24.8,0.0,82,342,2.9
2021/01/22,19:00,24.8,0.0,83,228,2.2
2021/01/22,20:00,22.9,1.2,100,124,0.4
2021/01/22,21:00,22.9,2.1,100,58,0.0
2021/01/22,22:00,22.8,2.1,100,352,0.0
2021/01/22,23:00,23.0,1.2,100,191,0.2
2021/01/23,00:00,22.9,0.3,100,323,1.7
2021/01/23,01:00,22.6,0.9,100,317,0.6
2021/01/23,02:00,22.2,15.3,100,301,1.5
2021/01/23,03:00,22.1,4.5,100,280,1.3
2021/01/23,04:00,22.2,6.0,100,216,0.6
2021/01/23,05:00,22.1,4.5,100,326,1.2
2021/01/23,06:00,22.0,12.6,100,245,1.1
2021/01/23,07:00,22.3,0.6,100,329,0.1
2021/01/23,08:00,23.0,0.0,100,4,0.1
2021/01/23,09:00,23.1,0.0,100,325,0.6
2021/01/23,10:00,24.6,0.0,87,194,1.2
2021/01/23,11:00,24.2,0.0,90,137,2.3
2021/01/23,12:00,23.2,8.7,100,138,0.1
2021/01/23,13:00,25.3,3.3,88,300,1.0
2021/01/23,14:00,26.3,0.0,74,269,3.5
2021/01/23,15:00,28.4,0.0,69,264,3.7
2021/01/23,16:00,28.1,0.0,65,311,4.6
2021/01/23,17:00,27.2,0.0,69,280,2.1
2021/01/23,18:00,25.2,0.0,81,331,2.6
2021/01/23,19:00,23.8,0.0,84,345,6.3
2021/01/23,20:00,22.2,3.6,100,359,3.9
2021/01/23,21:00,22.0,0.6,100,12,0.7
2021/01/23,22:00,22.1,0.3,100,251,0.7
2021/01/23,23:00,22.2,0.6,100,260,1.1
2021/01/24,00:00,22.1,1.2,100,297,1.6
2021/01/24,01:00,21.9,1.8,100,297,0.5
2021/01/24,02:00,21.7,0.0,100,13,0.9
2021/01/24,03:00,21.7,0.0,100,24,0.4
2021/01/24,04:00,21.8,0.0,100,259,1.3
2021/01/24,05:00,21.8,0.0,100,199,0.8
2021/01/24,06:00,21.7,0.0,100,261,1.0
2021/01/24,07:00,22.3,0.3,100,73,0.2
2021/01/24,08:00,23.3,0.0,100,1,1.2
2021/01/24,09:00,26.6,0.0,73,12,1.8
2021/01/24,10:00,28.9,0.0,63,344,1.5
2021/01/24,11:00,29.7,0.0,65,185,3.5
2021/01/24,12:00,31.5,0.0,59,169,5.6
2021/01/24,13:00,31.5,0.0,57,159,2.8
2021/01/24,14:00,33.7,0.0,52,170,3.9
2021/01/24,15:00,31.6,2.4,53,70,0.8
2021/01/24,16:00,27.1,0.9,83,79,1.7
2021/01/24,17:00,24.6,3.9,100,4,1.4
2021/01/24,18:00,24.6,0.0,100,355,0.2
2021/01/24,19:00,23.9,0.0,100,12,0.7
2021/01/24,20:00,23.7,0.0,100,343,1.0
2021/01/24,21:00,23.3,0.0,100,34,0.7
2021/01/24,22:00,22.9,0.0,100,356,1.9
2021/01/24,23:00,22.9,0.0,100,34,0.2
2021/01/25,00:00,23.0,0.0,100,34,0.0
2021/01/25,01:00,23.1,0.0,100,320,0.6
2021/01/25,02:00,23.2,0.3,100,281,0.0
2021/01/25,03:00,23.0,0.0,100,306,1.4
2021/01/25,04:00,23.1,0.0,100,212,2.4
2021/01/25,05:00,22.9,6.9,100,240,2.4
2021/01/25,06:00,22.9,1.5,100,194,3.3
2021/01/25,07:00,23.0,0.6,100,239,1.5
2021/01/25,08:00,23.2,0.0,100,207,1.8
2021/01/25,09:00,23.5,0.0,92,217,3.5
2021/01/25,10:00,24.3,0.0,85,176,2.5
2021/01/25,11:00,25.9,0.0,76,223,1.7
2021/01/25,12:00,27.8,0.0,69,245,2.7
2021/01/25,13:00,29.1,0.0,64,189,4.4
2021/01/25,14:00,30.6,0.0,56,170,4.6
2021/01/25,15:00,31.7,0.0,55,146,2.5
2021/01/25,16:00,32.3,0.0,54,128,1.9
2021/01/25,17:00,31.0,0.0,58,148,2.4
2021/01/25,18:00,26.6,0.0,82,105,0.0
2021/01/25,19:00,24.6,0.0,99,105,0.0
2021/01/25,20:00,24.5,0.0,100,25,1.0
2021/01/25,21:00,24.2,0.0,100,68,0.0
2021/01/25,22:00,24.0,0.0,100,351,0.9
2021/01/25,23:00,24.0,0.0,100,16,0.6
2021/01/26,00:00,23.4,0.0,100,329,0.3
2021/01/26,01:00,23.2,0.0,100,24,1.4
2021/01/26,02:00,23.1,0.0,100,12,1.4
2021/01/26,03:00,23.0,0.0,100,12,0.8
2021/01/26,04:00,22.8,0.0,100,348,6.2
2021/01/26,05:00,22.5,0.0,97,337,3.3
2021/01/26,06:00,22.3,0.0,98,343,4.7
2021/01/26,07:00,22.4,0.0,93,5,2.1
2021/01/26,08:00,23.6,0.0,85,37,1.2
2021/01/26,09:00,25.0,0.0,82,24,0.8
2021/01/26,10:00,27.6,0.0,71,140,1.5
2021/01/26,11:00,27.1,0.0,73,143,2.2
2021/01/26,12:00,27.8,0.0,71,142,2.7
2021/01/26,13:00,27.6,0.0,73,222,1.9
2021/01/26,14:00,29.1,0.0,67,343,1.5
2021/01/26,15:00,29.6,0.0,66,146,1.8
2021/01/26,16:00,30.1,0.0,59,332,1.6
2021/01/26,17:00,28.8,0.0,68,8,2.6
2021/01/26,18:00,26.1,0.0,82,311,1.2
2021/01/26,19:00,24.9,0.0,92,354,0.8
2021/01/26,20:00,24.7,0.0,87,303,3.7
2021/01/26,21:00,22.6,8.7,100,345,4.5
2021/01/26,22:00,22.6,8.1,100,350,0.4
2021/01/26,23:00,22.7,0.6,100,263,0.3
2021/01/27,00:00,22.8,2.4,100,256,1.2
2021/01/27,01:00,22.4,0.6,100,287,1.5
2021/01/27,02:00,22.3,0.0,100,232,0.4
2021/01/27,03:00,22.3,0.0,100,229,1.7
2021/01/27,04:00,22.0,0.0,100,344,1.0
2021/01/27,05:00,21.7,0.0,100,357,0.7
2021/01/27,06:00,21.9,0.0,100,323,1.3
2021/01/27,07:00,22.4,0.0,100,301,0.2
2021/01/27,08:00,23.8,0.0,100,201,1.6
2021/01/27,09:00,25.6,0.0,80,176,2.9
2021/01/27,10:00,27.6,0.0,73,162,2.5
2021/01/27,11:00,26.9,0.0,77,308,1.6
2021/01/27,12:00,29.0,0.0,69,174,2.4
2021/01/27,13:00,29.3,0.0,68,175,2.8
2021/01/27,14:00,30.3,0.0,67,233,2.2
2021/01/27,15:00,32.8,0.0,59,353,2.1
2021/01/27,16:00,30.1,0.0,65,175,0.7
2021/01/27,17:00,31.2,0.0,60,335,2.6
2021/01/27,18:00,24.0,0.9,87,1,5.5
2021/01/27,19:00,23.0,0.3,100,28,1.1
2021/01/27,20:00,22.8,0.0,100,10,1.2
2021/01/27,21:00,23.0,0.0,92,20,3.4
2021/01/27,22:00,22.4,0.0,100,35,1.2
2021/01/27,23:00,22.6,0.0,96,92,0.5
2021/01/28,00:00,22.6,0.0,100,108,0.4
2021/01/28,01:00,22.4,0.0,100,48,0.3
2021/01/28,02:00,22.5,0.0,100,2,0.0
2021/01/28,03:00,22.4,0.0,100,337,0.7
2021/01/28,04:00,22.5,0.0,100,356,0.2
2021/01/28,05:00,22.3,0.0,100,321,0.3
2021/01/28,06:00,22.3,0.0,100,285,1.3
2021/01/28,07:00,22.8,0.0,100,297,0.9
2021/01/28,08:00,23.8,0.0,92,258,1.6
2021/01/28,09:00,25.2,0.0,83,238,3.1
2021/01/28,10:00,27.1,0.0,74,210,1.8
2021/01/28,11:00,28.7,0.0,70,162,1.2
2021/01/28,12:00,28.9,0.0,71,192,1.7
2021/01/28,13:00,30.8,0.0,65,139,2.3
2021/01/28,14:00,30.7,0.0,62,345,3.7
2021/01/28,15:00,30.2,0.0,68,38,1.5
2021/01/28,16:00,26.6,0.0,76,36,2.5
2021/01/28,17:00,25.2,0.0,78,324,4.1
2021/01/28,18:00,24.0,0.0,86,0,1.2
2021/01/28,19:00,23.4,0.0,91,318,0.1
2021/01/28,20:00,23.2,0.0,100,265,0.1
2021/01/28,21:00,22.6,0.0,100,23,0.0
2021/01/28,22:00,22.2,0.0,100,68,0.4
2021/01/28,23:00,22.4,0.0,100,46,0.7
2021/01/29,00:00,22.5,0.0,100,79,0.0
2021/01/29,01:00,22.5,0.0,100,83,0.0
2021/01/29,02:00,22.6,0.0,100,83,0.0
2021/01/29,03:00,22.6,0.0,100,158,0.0
2021/01/29,04:00,22.5,0.0,100,137,0.0
2021/01/29,05:00,22.5,0.0,100,137,0.2
2021/01/29,06:00,22.8,0.0,100,137,0.0
2021/01/29,07:00,23.8,0.0,100,48,0.5
2021/01/29,08:00,26.2,0.0,83,119,2.0
2021/01/29,09:00,27.9,0.0,74,170,2.2
2021/01/29,10:00,29.6,0.0,71,188,3.5
2021/01/29,11:00,31.2,0.0,60,352,3.6
2021/01/29,12:00,31.1,0.0,55,4,5.1
2021/01/29,13:00,32.0,0.0,58,13,4.2
2021/01/29,14:00,31.3,0.0,57,323,4.8
2021/01/29,15:00,27.1,0.0,78,345,7.7
2021/01/29,16:00,25.1,3.9,89,270,2.0
2021/01/29,17:00,25.2,0.0,87,138,4.1
2021/01/29,18:00,23.3,1.2,100,1,1.0
2021/01/29,19:00,23.5,0.6,100,110,1.6
2021/01/29,20:00,23.4,0.0,100,134,1.5
2021/01/29,21:00,23.2,0.0,100,99,0.7
2021/01/29,22:00,23.1,0.0,100,111,0.4
2021/01/29,23:00,22.6,0.0,100,104,2.1
2021/01/30,00:00,22.6,0.0,100,94,1.5
2021/01/30,01:00,22.5,0.0,100,89,1.1
2021/01/30,02:00,22.4,0.0,100,88,0.6
2021/01/30,03:00,22.2,0.0,100,82,0.9
2021/01/30,04:00,22.2,0.0,100,96,0.5
2021/01/30,05:00,22.2,0.0,100,69,0.6
2021/01/30,06:00,22.4,0.3,100,115,1.1
2021/01/30,07:00,23.1,0.0,100,102,1.2
2021/01/30,08:00,26.6,0.0,79,118,2.3
2021/01/30,09:00,27.4,0.0,74,82,2.0
2021/01/30,10:00,29.1,0.0,72,135,2.0
2021/01/30,11:00,30.7,0.0,67,165,4.5
2021/01/30,12:00,32.1,0.0,60,139,3.8
2021/01/30,13:00,31.4,0.0,57,213,3.1
2021/01/30,14:00,26.8,0.0,72,295,7.1
2021/01/30,15:00,24.3,2.4,87,149,5.6
2021/01/30,16:00,24.9,1.2,100,99,2.2
2021/01/30,17:00,26.4,0.0,85,83,1.8
2021/01/30,18:00,24.8,0.0,88,67,1.2
2021/01/30,19:00,23.8,0.0,100,22,1.3
2021/01/30,20:00,24.1,0.0,100,176,1.6
2021/01/30,21:00,23.9,0.0,100,315,1.6
2021/01/30,22:00,23.9,0.0,100,105,0.9
2021/01/30,23:00,23.8,0.0,100,330,0.2
2021/01/31,00:00,23.6,0.0,100,40,0.8
2021/01/31,01:00,23.8,0.0,100,107,0.7
2021/01/31,02:00,23.6,0.0,100,156,0.0
2021/01/31,03:00,23.9,0.3,100,210,1.6
2021/01/31,04:00,23.8,0.0,100,262,1.3
2021/01/31,05:00,23.7,0.0,100,242,1.0
2021/01/31,06:00,23.7,0.0,100,166,2.4
2021/01/31,07:00,23.6,6.0,100,158,1.3
2021/01/31,08:00,24.0,3.6,100,172,2.8
2021/01/31,09:00,23.9,2.1,100,111,1.7
2021/01/31,10:00,23.0,8.4,100,309,0.5
2021/01/31,11:00,23.9,0.3,96,165,2.5
2021/01/31,12:00,24.5,1.2,90,271,2.0
2021/01/31,13:00,25.7,0.3,82,249,2.0
2021/01/31,14:00,22.6,4.2,94,34,2.9
2021/01/31,15:00,22.2,19.5,100,322,2.9
2021/01/31,16:00,21.9,4.5,100,335,1.2
2021/01/31,17:00,22.2,1.2,100,256,2.2
2021/01/31,18:00,22.0,0.0,100,313,0.6
2021/01/31,19:00,21.8,0.0,100,337,0.2
2021/01/31,20:00,21.6,0.0,100,9,0.7
2021/01/31,21:00,21.7,0.0,100,15,2.2
2021/01/31,22:00,21.8,0.0,100,331,1.3
2021/01/31,23:00,21.8,0.0,100,294,1.5
