Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : PUERTO ESPERANZA
,Departamento :,UCAYALI,Provincia :,PURUS,Distrito :,PURUS
2021/02/22,08:00,23.4,S/D,94,236,0.0
2021/02/22,09:00,24.6,S/D,88,288,0.0
2021/02/22,10:00,25.5,S/D,85,36,0.0
2021/02/22,11:00,26.8,S/D,81,83,0.0
2021/02/22,12:00,28.6,S/D,75,266,0.0
2021/02/22,13:00,29.4,S/D,73,291,0.1
2021/02/22,14:00,30.3,S/D,70,200,0.0
2021/02/22,15:00,30.2,S/D,69,358,0.0
2021/02/22,16:00,30.7,S/D,68,302,0.0
2021/02/22,17:00,30.5,S/D,66,266,0.0
2021/02/22,18:00,29.2,S/D,73,155,0.0
2021/02/22,19:00,26.4,S/D,91,135,0.0
2021/02/22,20:00,24.9,S/D,97,151,0.0
2021/02/22,21:00,24.1,S/D,98,127,0.0
2021/02/22,22:00,23.7,S/D,99,224,0.0
2021/02/22,23:00,23.4,S/D,99,114,0.0
2021/02/23,00:00,23.0,S/D,99,178,0.0
2021/02/23,01:00,22.6,S/D,99,219,0.0
2021/02/23,02:00,22.3,S/D,99,109,0.0
2021/02/23,03:00,22.1,S/D,100,36,0.0
2021/02/23,04:00,22.1,S/D,100,83,0.0
2021/02/23,05:00,22.1,S/D,100,168,0.0
2021/02/23,06:00,22.3,S/D,100,114,0.0
2021/02/23,07:00,22.7,S/D,99,108,0.0
2021/02/23,08:00,24.2,S/D,96,152,0.0
2021/02/23,09:00,27.0,S/D,83,292,0.0
2021/02/23,10:00,29.2,S/D,75,210,0.0
2021/02/23,11:00,30.8,S/D,70,327,0.2
2021/02/23,12:00,31.3,S/D,66,91,0.0
2021/02/23,13:00,32.0,S/D,65,3,0.0
2021/02/23,14:00,32.5,S/D,62,294,0.0
2021/02/23,15:00,32.5,S/D,62,294,0.0
2021/02/23,16:00,33.2,S/D,58,236,0.2
2021/02/23,17:00,33.4,S/D,56,223,0.0
2021/02/23,18:00,30.8,S/D,68,46,1.8
2021/02/23,19:00,26.9,S/D,88,260,0.0
2021/02/23,20:00,26.5,S/D,91,340,0.0
2021/02/23,21:00,26.0,S/D,93,179,0.0
2021/02/23,22:00,25.7,S/D,96,210,0.0
2021/02/24,01:00,22.4,S/D,100,54,0.0
2021/02/24,02:00,22.3,S/D,100,116,0.0
2021/02/24,03:00,22.5,S/D,100,50,0.0
2021/02/24,04:00,22.7,S/D,100,114,0.0
2021/02/24,05:00,22.7,S/D,100,55,0.0
2021/02/24,06:00,22.7,S/D,100,299,0.0
2021/02/24,08:00,23.6,S/D,99,312,0.0
2021/02/24,09:00,25.1,S/D,94,193,0.0
2021/02/24,10:00,26.6,S/D,89,147,0.0
2021/02/24,11:00,27.6,S/D,86,48,0.0
2021/02/24,12:00,26.0,S/D,92,306,0.0
2021/02/24,13:00,28.7,S/D,81,281,0.0
2021/02/24,14:00,26.0,S/D,86,229,0.4
2021/02/24,15:00,29.1,S/D,79,223,0.2
2021/02/24,16:00,28.7,S/D,79,243,0.0
2021/02/24,17:00,26.2,S/D,91,106,0.0
2021/02/24,18:00,25.4,S/D,96,138,0.0
2021/02/24,19:00,24.8,S/D,97,59,0.0
2021/02/24,20:00,24.5,S/D,99,73,0.0
2021/02/24,21:00,24.3,S/D,99,190,0.0
2021/02/24,22:00,24.3,S/D,99,350,0.0
2021/02/24,23:00,24.3,S/D,99,29,0.0
2021/02/25,00:00,24.0,S/D,100,218,0.0
2021/02/25,01:00,23.5,S/D,100,230,0.0
2021/02/25,02:00,23.4,S/D,100,4,0.0
2021/02/25,03:00,23.3,S/D,100,352,0.0
2021/02/25,04:00,23.3,S/D,100,245,0.0
2021/02/25,05:00,23.2,S/D,100,165,0.0
2021/02/25,06:00,22.8,S/D,100,71,0.0
2021/02/25,07:00,23.4,S/D,100,311,0.0
2021/02/25,08:00,24.3,S/D,97,278,0.0
2021/02/25,09:00,26.3,S/D,90,270,0.0
2021/02/25,10:00,27.3,S/D,86,313,0.2
2021/02/25,11:00,28.5,S/D,81,289,0.0
2021/02/25,12:00,30.0,S/D,75,239,0.0
2021/02/25,13:00,31.4,S/D,70,184,0.0
2021/02/25,14:00,32.2,S/D,67,229,0.0
2021/02/25,15:00,32.5,S/D,65,2,4.2
2021/02/25,16:00,30.8,S/D,74,353,0.0
2021/02/25,17:00,30.2,S/D,75,353,2.0
2021/02/25,18:00,28.3,S/D,84,9,0.0
2021/02/25,19:00,26.5,S/D,89,356,0.0
2021/02/25,20:00,25.4,S/D,93,36,0.0
2021/02/25,21:00,24.9,S/D,95,46,0.0
2021/02/25,22:00,24.6,S/D,96,124,0.0
2021/02/25,23:00,24.3,S/D,97,99,0.0
2021/02/26,00:00,23.9,S/D,98,167,0.0
2021/02/26,01:00,23.6,S/D,99,81,0.0
2021/02/26,02:00,23.3,S/D,99,212,0.0
2021/02/26,03:00,23.6,S/D,100,217,0.0
2021/02/26,04:00,23.4,S/D,100,37,0.0
2021/02/26,05:00,23.3,S/D,100,10,0.0
2021/02/26,06:00,23.2,S/D,100,82,0.0
2021/02/26,07:00,23.3,S/D,100,58,0.0
2021/02/26,08:00,24.6,S/D,98,353,0.0
2021/02/26,09:00,26.5,S/D,89,335,0.0
2021/02/26,10:00,27.8,S/D,84,281,0.4
2021/02/26,11:00,28.9,S/D,79,339,0.0
2021/02/26,12:00,29.8,S/D,77,4,0.0
2021/02/26,13:00,29.1,S/D,77,322,0.2
2021/02/26,14:00,31.3,S/D,71,9,1.4
2021/02/26,15:00,32.3,S/D,67,7,1.6
2021/02/26,16:00,32.4,S/D,65,1,1.6
2021/02/26,17:00,31.8,S/D,66,6,0.0
2021/02/26,18:00,30.5,S/D,70,14,3.1
2021/02/26,19:00,27.3,S/D,86,21,0.0
2021/02/27,08:00,25.0,S/D,95,215,0.0
2021/02/27,09:00,26.5,S/D,88,198,0.0
2021/02/27,10:00,27.5,S/D,84,247,0.0
2021/02/27,11:00,27.7,S/D,84,214,2.1
2021/02/27,14:00,23.7,S/D,100,260,0.0
2021/02/27,15:00,24.0,S/D,100,10,0.1
2021/02/27,16:00,25.3,S/D,95,59,0.0
2021/02/27,17:00,25.5,S/D,92,338,0.0
2021/02/27,18:00,25.0,S/D,96,24,0.0
2021/02/27,19:00,25.0,S/D,96,24,0.0
2021/02/27,21:00,23.5,S/D,99,102,0.0
2021/02/28,00:00,23.6,S/D,100,112,0.0
2021/02/28,01:00,23.7,S/D,100,150,0.0
2021/02/28,02:00,23.7,S/D,99,196,0.0
2021/02/28,03:00,23.5,S/D,99,9,0.0
2021/02/28,04:00,23.6,S/D,100,272,0.0
2021/02/28,05:00,23.4,S/D,99,253,0.0
2021/02/28,06:00,23.2,S/D,99,257,0.0
2021/02/28,07:00,23.5,S/D,100,89,0.0
2021/02/28,08:00,24.2,S/D,98,246,0.0
2021/02/28,09:00,26.3,S/D,90,211,0.0
2021/02/28,10:00,27.0,S/D,86,231,0.0
2021/02/28,11:00,28.0,S/D,80,108,0.0
2021/02/28,13:00,30.2,S/D,73,81,0.0
2021/02/28,14:00,31.1,S/D,68,65,0.0
2021/02/28,15:00,30.6,S/D,69,247,3.5
2021/02/28,16:00,26.8,S/D,85,236,0.0
2021/02/28,17:00,26.6,S/D,87,295,0.0
2021/02/28,18:00,26.1,S/D,91,28,0.0
2021/02/28,20:00,24.3,S/D,98,336,0.0
2021/02/28,22:00,23.7,S/D,99,28,0.0
2021/02/28,23:00,23.6,S/D,99,67,0.0
