Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : SALVACION
,Departamento :,MADRE DE DIOS,Provincia :,MANU,Distrito :,MANU
2020/04/21,23:00,21.7,0.0,93,134,1.8
2020/04/22,00:00,21.8,0.0,92,113,0.1
2020/04/22,01:00,20.4,0.0,95,94,0.3
2020/04/22,02:00,20.7,0.0,96,149,1.3
2020/04/22,03:00,21.4,0.0,94,155,1.9
2020/04/22,04:00,21.2,0.0,94,132,0.8
2020/04/22,05:00,20.3,0.0,96,93,0.2
2020/04/22,06:00,21.1,0.0,95,179,0.9
2020/04/22,07:00,21.7,0.0,93,144,1.6
2020/04/22,08:00,23.4,0.0,88,168,1.2
2020/04/22,09:00,26.1,0.0,80,160,1.5
2020/04/22,10:00,28.1,0.0,73,195,1.2
2020/04/22,11:00,30.0,0.0,68,351,1.2
2020/04/22,12:00,30.4,0.0,67,316,1.7
2020/04/22,13:00,31.2,0.0,65,286,1.4
2020/04/22,14:00,31.7,0.0,61,314,1.3
2020/04/22,15:00,31.7,0.0,61,314,1.3
2020/04/22,16:00,31.4,0.0,62,343,1.9
2020/04/22,17:00,30.4,0.0,65,24,0.9
2020/04/22,18:00,27.0,0.0,76,87,1.0
2020/04/22,19:00,24.5,0.0,86,127,0.4
2020/04/22,20:00,24.4,0.0,87,142,2.0
2020/04/22,21:00,24.7,0.0,87,154,1.6
2020/04/22,22:00,24.5,0.0,87,135,1.3
2020/04/22,23:00,24.3,0.0,86,126,1.7
2020/04/23,00:00,24.0,0.0,86,105,1.0
2020/04/23,01:00,23.7,0.0,89,171,1.4
2020/04/23,02:00,23.3,0.0,90,185,0.8
2020/04/23,03:00,23.0,0.0,91,148,1.3
2020/04/23,04:00,23.0,0.0,91,143,1.1
2020/04/23,05:00,22.7,0.0,92,156,1.2
2020/04/23,06:00,23.1,0.0,90,130,1.2
2020/04/23,07:00,23.5,0.0,89,131,1.0
2020/04/23,08:00,24.7,0.0,86,128,1.2
2020/04/23,09:00,25.9,0.0,81,196,1.3
2020/04/23,10:00,26.8,0.0,79,181,0.8
2020/04/23,11:00,27.8,0.0,76,311,0.7
2020/04/23,12:00,25.4,0.0,84,144,1.5
2020/04/23,13:00,27.4,0.0,80,159,1.1
2020/04/23,14:00,29.7,0.0,73,20,0.7
2020/04/23,15:00,30.1,0.0,70,350,2.6
2020/04/23,16:00,28.8,0.0,70,3,0.9
2020/04/23,17:00,27.7,0.0,75,355,1.5
2020/04/23,18:00,25.7,0.0,85,82,0.6
2020/04/23,19:00,23.9,0.0,91,132,0.2
2020/04/23,20:00,23.1,0.0,94,94,0.3
2020/04/23,21:00,23.0,0.0,95,131,1.4
2020/04/23,22:00,22.5,0.0,96,130,0.1
2020/04/23,23:00,21.9,0.0,97,50,0.6
2020/04/24,00:00,21.9,0.0,97,132,1.3
2020/04/24,01:00,22.1,0.0,97,147,1.7
2020/04/24,02:00,22.1,0.0,96,128,1.7
2020/04/24,03:00,22.0,0.0,96,143,1.3
2020/04/24,04:00,21.9,0.0,96,155,1.5
2020/04/24,05:00,21.7,0.0,96,141,1.9
2020/04/24,06:00,21.9,0.0,95,139,1.6
2020/04/24,07:00,21.6,0.0,96,166,0.8
2020/04/24,08:00,23.4,0.0,92,181,0.7
2020/04/24,09:00,25.6,0.0,85,182,1.7
2020/04/24,10:00,27.4,0.0,78,145,1.1
2020/04/24,11:00,29.7,0.0,73,301,1.0
2020/04/24,12:00,30.6,0.0,69,311,1.7
2020/04/24,13:00,32.0,0.0,64,335,2.3
2020/04/24,14:00,31.9,0.0,60,50,2.1
2020/04/24,15:00,29.8,0.0,67,306,0.4
2020/04/24,16:00,28.5,0.0,76,153,0.3
2020/04/24,17:00,27.9,0.0,81,137,0.5
2020/04/24,18:00,26.4,0.0,85,157,1.2
2020/04/24,19:00,25.0,0.0,88,131,1.1
2020/04/24,20:00,24.5,0.0,88,138,1.4
2020/04/24,21:00,24.5,0.0,88,147,2.0
2020/04/24,22:00,24.2,0.0,90,122,1.5
2020/04/24,23:00,24.4,0.0,89,146,1.5
2020/04/25,00:00,23.5,0.0,94,167,1.4
2020/04/25,01:00,22.8,0.0,97,146,1.0
2020/04/25,02:00,22.8,0.0,96,159,0.8
2020/04/25,03:00,22.6,0.0,97,6,0.3
2020/04/25,04:00,22.4,0.0,98,119,0.5
2020/04/25,05:00,22.4,0.0,98,111,0.8
2020/04/25,06:00,22.4,0.0,98,3,0.9
2020/04/25,07:00,22.4,0.0,99,156,1.4
2020/04/25,08:00,23.4,0.0,97,131,1.1
2020/04/25,09:00,25.0,0.0,93,170,0.9
2020/04/25,10:00,27.3,0.0,86,141,1.4
2020/04/25,11:00,29.9,0.0,76,260,0.5
2020/04/25,12:00,29.8,0.0,74,325,0.9
2020/04/25,13:00,29.7,0.0,74,318,1.0
2020/04/25,14:00,30.4,0.0,71,17,2.4
2020/04/25,15:00,30.0,0.0,69,19,1.1
2020/04/25,16:00,28.5,0.0,76,310,0.0
2020/04/25,17:00,27.9,0.0,82,124,0.6
2020/04/25,18:00,26.1,0.0,88,56,0.7
2020/04/25,19:00,24.8,0.0,92,197,0.8
2020/04/25,20:00,24.8,0.0,91,86,1.3
2020/04/25,21:00,24.5,0.0,90,337,1.2
2020/04/25,22:00,23.6,0.0,94,68,0.2
2020/04/25,23:00,23.2,0.0,96,135,1.0
2020/04/26,00:00,23.1,0.0,97,341,1.3
2020/04/26,01:00,22.6,0.0,98,133,1.7
2020/04/26,02:00,22.2,0.0,98,141,0.9
2020/04/26,03:00,22.1,0.0,98,116,1.3
2020/04/26,04:00,21.8,0.0,97,97,1.5
2020/04/26,05:00,21.5,0.0,97,26,0.7
2020/04/26,06:00,21.3,0.0,98,134,0.6
2020/04/26,07:00,21.3,0.0,99,8,0.4
2020/04/26,08:00,21.3,0.0,99,170,0.1
2020/04/26,09:00,21.1,0.0,99,99,0.1
2020/04/26,10:00,21.3,0.0,99,163,1.3
2020/04/26,11:00,21.6,0.0,98,120,1.6
2020/04/26,12:00,22.2,0.0,98,346,0.1
2020/04/26,13:00,22.8,0.0,97,199,0.3
2020/04/26,14:00,22.9,0.0,97,315,0.3
2020/04/26,15:00,23.0,0.0,96,159,0.4
2020/04/26,16:00,23.0,0.0,96,90,0.2
2020/04/26,17:00,23.0,0.0,96,87,0.6
2020/04/26,18:00,22.3,0.0,98,351,0.8
2020/04/26,19:00,22.3,0.0,98,351,0.8
2020/04/26,20:00,21.8,0.0,99,183,0.6
2020/04/26,21:00,21.8,0.0,99,133,1.5
2020/04/26,22:00,21.7,0.0,97,342,0.0
2020/04/26,23:00,20.9,0.0,99,171,1.0
2020/04/27,00:00,21.2,0.0,98,125,1.4
2020/04/27,01:00,21.6,0.0,96,150,1.7
2020/04/27,02:00,20.9,0.0,97,146,0.7
2020/04/27,03:00,20.9,0.0,97,169,1.9
2020/04/27,04:00,21.1,0.0,96,130,1.9
2020/04/27,05:00,21.2,0.0,94,279,0.1
2020/04/27,06:00,20.4,0.0,97,161,1.5
2020/04/27,07:00,21.2,0.0,96,170,1.0
2020/04/27,08:00,22.6,0.0,92,154,1.7
2020/04/27,09:00,25.1,0.0,85,155,1.9
2020/04/27,10:00,26.2,0.0,82,165,1.1
2020/04/27,11:00,28.8,0.0,74,207,0.4
2020/04/27,12:00,29.5,0.0,74,333,2.3
2020/04/27,13:00,30.4,0.0,69,39,2.3
2020/04/27,14:00,30.6,0.0,63,7,2.2
2020/04/27,15:00,30.5,0.0,61,14,1.8
2020/04/27,16:00,30.5,0.0,62,322,1.1
2020/04/27,17:00,28.5,0.0,68,206,1.3
2020/04/27,18:00,25.1,0.0,81,124,0.4
2020/04/27,19:00,25.1,0.0,81,124,0.4
2020/04/27,20:00,22.7,0.0,92,161,0.7
2020/04/27,21:00,22.7,0.0,92,149,1.7
2020/04/27,22:00,22.4,0.0,93,147,1.3
2020/04/27,23:00,22.6,0.0,92,104,0.6
2020/04/28,00:00,21.5,0.0,95,113,0.3
2020/04/28,01:00,21.9,0.0,95,141,1.9
2020/04/28,02:00,22.2,0.0,93,144,1.5
2020/04/28,03:00,21.5,0.0,95,176,1.3
2020/04/28,04:00,21.7,0.0,94,133,2.0
2020/04/28,05:00,22.0,0.0,92,139,1.6
2020/04/28,06:00,21.5,0.0,93,91,0.1
2020/04/28,07:00,21.1,0.0,96,147,1.3
2020/04/28,08:00,22.7,0.0,91,182,1.8
2020/04/28,09:00,22.7,0.0,91,182,1.8
2020/04/28,10:00,27.7,0.0,76,248,0.7
2020/04/28,11:00,29.6,0.0,71,302,0.8
2020/04/28,12:00,30.4,0.0,68,349,1.9
2020/04/28,13:00,30.7,0.0,66,352,2.3
2020/04/28,14:00,31.2,0.0,60,336,1.9
2020/04/28,15:00,31.6,0.0,56,334,1.9
2020/04/28,16:00,31.1,0.0,58,43,1.1
2020/04/28,17:00,29.9,0.0,64,45,0.7
2020/04/28,18:00,25.5,0.0,81,106,0.5
2020/04/28,19:00,25.5,0.0,81,106,0.5
2020/04/28,20:00,23.2,0.0,91,122,1.0
2020/04/28,21:00,23.0,0.0,93,141,1.4
2020/04/28,22:00,22.3,0.0,94,16,0.4
2020/04/28,23:00,21.8,0.0,96,136,0.1
2020/04/29,00:00,22.4,0.0,96,99,0.1
2020/04/29,01:00,22.3,0.0,96,123,1.1
2020/04/29,02:00,22.6,0.0,96,119,1.3
2020/04/29,03:00,22.5,0.0,96,134,1.1
2020/04/29,04:00,22.3,0.0,96,6,0.4
2020/04/29,05:00,21.9,0.0,98,195,0.0
2020/04/29,06:00,22.2,0.0,98,164,1.4
2020/04/29,07:00,22.7,0.0,96,136,1.4
2020/04/29,08:00,24.5,0.0,91,151,0.9
2020/04/29,09:00,26.2,0.0,86,350,2.1
2020/04/29,10:00,26.4,0.0,85,325,1.0
2020/04/29,11:00,28.0,0.0,81,342,2.6
2020/04/29,12:00,27.7,0.0,78,166,3.4
2020/04/29,13:00,24.1,0.0,91,224,0.3
2020/04/29,14:00,26.6,0.0,88,177,2.4
2020/04/29,15:00,28.5,0.0,76,191,1.4
2020/04/29,16:00,29.8,0.0,69,334,0.9
2020/04/29,17:00,28.7,0.0,73,338,0.8
2020/04/29,18:00,25.3,0.0,86,27,0.1
2020/04/29,19:00,25.3,0.0,86,27,0.1
2020/04/29,20:00,23.6,0.0,94,120,0.2
2020/04/29,21:00,23.5,0.0,95,21,0.4
2020/04/29,22:00,22.8,0.0,96,113,0.1
2020/04/29,23:00,22.7,0.0,97,162,1.1
2020/04/30,00:00,23.0,0.0,95,124,1.2
2020/04/30,01:00,22.4,0.0,95,131,0.4
2020/04/30,02:00,22.6,0.0,96,56,0.3
2020/04/30,03:00,22.6,0.0,96,175,1.5
2020/04/30,04:00,22.4,0.0,96,170,0.7
2020/04/30,05:00,22.2,0.0,97,134,2.2
2020/04/30,06:00,22.3,0.0,95,302,0.1
2020/04/30,07:00,22.1,0.0,97,177,0.7
2020/04/30,08:00,23.4,0.0,93,182,1.4
2020/04/30,09:00,25.2,0.0,87,177,1.6
2020/04/30,10:00,26.6,0.0,82,242,0.4
2020/04/30,11:00,28.7,0.0,76,218,0.7
2020/04/30,12:00,29.1,0.0,70,21,0.8
2020/04/30,13:00,29.9,0.0,70,298,1.5
2020/04/30,14:00,30.4,0.0,68,63,1.0
2020/04/30,15:00,26.6,0.0,85,83,0.4
2020/04/30,16:00,28.5,0.0,82,81,0.7
2020/04/30,17:00,27.7,0.0,84,146,0.0
2020/04/30,18:00,25.2,0.0,91,116,0.2
2020/04/30,19:00,23.6,0.0,94,85,1.4
2020/04/30,20:00,23.1,0.0,95,95,0.2
2020/04/30,21:00,22.7,0.0,96,48,0.2
2020/04/30,22:00,22.7,0.0,97,151,0.8
2020/04/30,23:00,23.0,0.0,97,34,0.3
