Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : SANTA ANA
,Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
2018/08/21,23:00,21.3,S/D,99,278,0.0
2018/08/22,00:00,21.3,S/D,99,317,0.0
2018/08/22,01:00,21.0,S/D,98,9,0.0
2018/08/22,02:00,20.8,S/D,98,33,0.0
2018/08/22,03:00,20.5,S/D,96,54,0.1
2018/08/22,04:00,20.4,S/D,96,42,0.1
2018/08/22,05:00,20.2,S/D,96,20,0.1
2018/08/22,06:00,20.0,S/D,96,358,0.0
2018/08/22,07:00,19.9,S/D,97,36,0.0
2018/08/22,08:00,19.9,S/D,96,90,0.0
2018/08/22,09:00,20.2,S/D,95,69,0.4
2018/08/22,10:00,20.5,S/D,95,136,0.0
2018/08/22,11:00,21.2,0.0,92,33,0.3
2018/08/22,12:00,28.1,S/D,79,346,1.0
2018/08/22,13:00,23.6,S/D,82,129,0.3
2018/08/22,14:00,24.4,S/D,79,137,0.7
2018/08/22,15:00,24.7,S/D,80,211,0.0
2018/08/22,16:00,24.6,S/D,82,142,0.3
2018/08/22,17:00,24.4,S/D,82,114,0.2
2018/08/22,18:00,24.0,S/D,86,111,0.2
2018/08/22,19:00,23.1,S/D,91,11,0.0
2018/08/22,20:00,22.4,S/D,96,16,0.0
2018/08/22,21:00,22.2,S/D,98,255,0.0
2018/08/22,22:00,22.1,S/D,98,333,0.0
2018/08/22,23:00,21.4,S/D,99,329,0.0
2018/08/23,00:00,20.6,S/D,99,332,0.0
2018/08/23,01:00,20.2,S/D,99,321,0.0
2018/08/23,02:00,20.0,S/D,100,216,0.0
2018/08/23,03:00,19.7,S/D,100,308,0.0
2018/08/23,04:00,19.4,S/D,100,321,0.0
2018/08/23,05:00,19.4,S/D,100,348,0.0
2018/08/23,06:00,19.3,S/D,100,293,0.0
2018/08/23,07:00,19.1,S/D,100,315,0.0
2018/08/23,08:00,19.0,S/D,100,306,0.0
2018/08/23,09:00,19.7,S/D,100,134,0.0
2018/08/23,10:00,22.0,S/D,95,130,0.2
2018/08/23,11:00,25.1,0.0,81,143,0.7
2018/08/23,12:00,28.1,S/D,79,346,1.0
2018/08/23,13:00,28.3,S/D,69,54,1.0
2018/08/23,14:00,29.1,S/D,65,354,0.5
2018/08/23,15:00,30.5,S/D,58,348,0.6
2018/08/23,16:00,30.3,S/D,61,359,0.4
2018/08/23,17:00,27.5,S/D,81,322,0.6
2018/08/23,18:00,28.4,S/D,73,354,0.1
2018/08/23,19:00,26.0,S/D,92,328,0.0
2018/08/23,20:00,24.2,S/D,97,317,0.0
2018/08/23,21:00,23.4,S/D,98,311,0.0
2018/08/23,22:00,22.9,S/D,99,300,0.0
2018/08/23,23:00,22.3,S/D,99,311,0.0
2018/08/24,00:00,21.8,S/D,99,311,0.0
2018/08/24,01:00,21.3,S/D,99,30,0.0
2018/08/24,02:00,21.0,S/D,99,332,0.0
2018/08/24,03:00,20.6,S/D,99,314,0.0
2018/08/24,04:00,20.6,S/D,100,254,0.0
2018/08/24,05:00,20.3,S/D,100,258,0.0
2018/08/24,06:00,20.2,S/D,100,284,0.0
2018/08/24,09:00,20.9,S/D,100,36,0.2
2018/08/24,10:00,23.7,S/D,94,75,0.5
2018/08/24,11:00,27.2,S/D,78,81,0.4
2018/08/24,12:00,28.1,S/D,79,346,1.0
2018/08/24,14:00,31.3,S/D,63,90,0.6
2018/08/24,15:00,31.9,S/D,60,29,1.0
2018/08/24,16:00,32.5,S/D,57,153,0.5
2018/08/24,17:00,31.5,S/D,64,19,0.4
2018/08/24,18:00,28.8,S/D,81,305,0.0
2018/08/24,19:00,27.3,S/D,91,303,0.3
2018/08/24,20:00,25.9,S/D,95,303,0.0
2018/08/24,21:00,25.4,S/D,97,187,0.0
2018/08/24,22:00,24.5,S/D,98,303,0.0
2018/08/24,23:00,23.9,S/D,99,303,0.0
2018/08/25,00:00,23.2,S/D,99,310,0.0
2018/08/25,01:00,22.8,S/D,99,313,0.0
2018/08/25,02:00,22.4,S/D,99,287,0.0
2018/08/25,03:00,22.2,S/D,99,342,0.0
2018/08/25,04:00,22.2,S/D,99,323,0.0
2018/08/25,05:00,21.8,S/D,99,326,0.1
2018/08/25,06:00,21.4,S/D,99,352,0.0
2018/08/25,07:00,21.0,S/D,100,17,0.0
2018/08/25,08:00,21.1,S/D,100,278,0.0
2018/08/25,09:00,22.2,S/D,100,117,0.4
2018/08/25,10:00,26.3,S/D,87,87,0.5
2018/08/25,11:00,28.9,S/D,76,98,0.3
2018/08/25,12:00,28.1,S/D,79,346,1.0
2018/08/25,13:00,31.8,S/D,59,39,0.7
2018/08/25,14:00,32.5,S/D,55,71,0.9
2018/08/25,15:00,33.1,S/D,52,346,1.0
2018/08/25,16:00,32.9,S/D,54,81,0.3
2018/08/25,17:00,29.4,S/D,75,26,0.2
2018/08/25,18:00,29.2,S/D,73,351,0.0
2018/08/25,19:00,26.6,S/D,92,315,0.0
2018/08/25,20:00,25.0,S/D,97,320,0.4
2018/08/25,21:00,24.2,S/D,98,310,0.0
2018/08/25,22:00,23.6,S/D,99,320,0.0
2018/08/25,23:00,23.1,S/D,99,308,0.0
2018/08/26,00:00,22.8,S/D,99,330,0.0
2018/08/26,01:00,22.3,S/D,99,336,0.0
2018/08/26,02:00,22.0,S/D,99,352,0.0
2018/08/26,03:00,21.8,S/D,99,293,0.0
2018/08/26,04:00,21.6,S/D,99,324,0.0
2018/08/26,05:00,21.4,S/D,100,302,0.0
2018/08/26,06:00,21.4,S/D,100,318,0.0
2018/08/26,07:00,21.3,S/D,100,11,0.0
2018/08/26,08:00,21.4,S/D,100,254,0.0
2018/08/26,09:00,22.7,S/D,99,175,0.0
2018/08/26,10:00,24.1,S/D,92,223,0.0
2018/08/26,11:00,24.6,S/D,90,212,0.1
2018/08/26,12:00,28.1,S/D,79,346,1.0
2018/08/26,13:00,26.3,S/D,82,140,0.2
2018/08/26,14:00,26.3,S/D,83,12,0.2
2018/08/26,15:00,24.6,S/D,94,239,0.1
2018/08/26,16:00,24.3,S/D,96,195,0.0
2018/08/26,17:00,24.4,S/D,94,165,0.5
2018/08/26,18:00,23.2,S/D,89,109,0.3
2018/08/26,19:00,22.1,S/D,91,59,0.6
2018/08/26,20:00,21.5,S/D,87,9,0.0
2018/08/26,21:00,20.7,S/D,94,318,0.2
2018/08/26,22:00,20.6,S/D,95,5,0.1
2018/08/26,23:00,20.3,S/D,95,320,0.0
2018/08/27,00:00,20.1,S/D,96,23,0.0
2018/08/27,01:00,19.9,S/D,97,293,0.0
2018/08/27,02:00,19.5,S/D,97,312,0.1
2018/08/27,03:00,19.5,S/D,96,360,0.2
2018/08/27,04:00,19.5,S/D,95,350,0.0
2018/08/27,05:00,19.4,S/D,96,23,0.5
2018/08/27,06:00,19.0,S/D,96,359,0.0
2018/08/27,07:00,18.6,S/D,98,330,0.0
2018/08/27,08:00,18.3,S/D,99,32,0.0
2018/08/27,09:00,19.3,S/D,98,302,0.0
2018/08/27,10:00,20.6,S/D,92,15,0.0
2018/08/27,11:00,21.7,S/D,86,351,0.0
2018/08/27,12:00,28.1,S/D,79,346,1.0
2018/08/27,13:00,25.3,S/D,64,163,0.3
2018/08/27,14:00,26.7,S/D,63,161,0.5
2018/08/27,15:00,27.3,S/D,62,122,0.7
2018/08/27,16:00,27.9,S/D,61,109,0.3
2018/08/27,17:00,27.7,S/D,63,97,0.2
2018/08/27,18:00,25.6,S/D,77,201,0.0
2018/08/27,19:00,23.5,S/D,91,317,0.4
2018/08/27,20:00,22.1,S/D,97,315,0.0
2018/08/27,21:00,21.2,S/D,98,315,0.0
2018/08/27,22:00,20.6,S/D,99,333,0.0
2018/08/27,23:00,20.1,S/D,99,331,0.0
2018/08/28,00:00,19.6,S/D,99,331,0.0
2018/08/28,01:00,19.2,S/D,99,325,0.0
2018/08/28,02:00,18.8,S/D,99,325,0.0
2018/08/28,03:00,18.6,S/D,100,320,0.0
2018/08/28,04:00,18.3,S/D,100,319,0.0
2018/08/28,05:00,18.2,S/D,100,318,0.0
2018/08/28,06:00,17.8,S/D,100,319,0.0
2018/08/28,07:00,17.8,S/D,100,305,0.0
2018/08/28,08:00,17.7,S/D,100,336,0.0
2018/08/28,09:00,19.1,S/D,100,95,0.0
2018/08/28,10:00,22.7,S/D,92,83,0.5
2018/08/28,11:00,26.0,S/D,76,110,0.5
2018/08/28,12:00,28.1,S/D,79,346,1.0
2018/08/28,13:00,29.8,S/D,59,121,0.4
2018/08/28,14:00,30.9,S/D,55,16,0.7
2018/08/28,15:00,31.2,S/D,54,144,0.3
2018/08/28,16:00,31.7,S/D,53,112,0.5
2018/08/28,17:00,30.6,S/D,55,141,0.0
2018/08/28,18:00,28.0,S/D,74,1,0.0
2018/08/28,19:00,25.5,S/D,91,311,0.0
2018/08/28,20:00,23.6,S/D,96,340,0.0
2018/08/28,21:00,22.5,S/D,98,309,0.0
2018/08/28,22:00,21.8,S/D,98,318,0.0
2018/08/28,23:00,21.2,S/D,99,315,0.0
2018/08/29,00:00,20.7,S/D,99,345,0.0
2018/08/29,01:00,20.3,S/D,99,319,0.0
2018/08/29,02:00,19.9,S/D,99,353,0.0
2018/08/29,03:00,19.6,S/D,99,313,0.0
2018/08/29,04:00,19.4,S/D,100,314,0.0
2018/08/29,05:00,19.1,S/D,100,314,0.0
2018/08/29,06:00,18.9,S/D,100,314,0.0
2018/08/29,07:00,19.0,S/D,100,301,0.0
2018/08/29,08:00,19.2,S/D,100,332,0.0
2018/08/29,09:00,20.5,S/D,100,117,0.0
2018/08/29,10:00,23.8,S/D,90,191,0.4
2018/08/29,11:00,27.1,S/D,76,124,0.4
2018/08/29,12:00,28.1,S/D,79,346,1.0
2018/08/29,13:00,30.5,S/D,60,116,0.6
2018/08/29,14:00,31.2,S/D,60,160,0.3
2018/08/29,15:00,31.7,S/D,58,143,0.5
2018/08/29,16:00,32.2,S/D,58,143,0.3
2018/08/29,17:00,31.2,S/D,61,134,0.2
2018/08/29,18:00,29.0,S/D,72,37,0.0
2018/08/29,19:00,26.3,S/D,90,316,0.0
2018/08/29,20:00,24.5,S/D,96,323,0.0
2018/08/29,21:00,23.5,S/D,98,311,0.0
2018/08/29,22:00,22.9,S/D,99,306,0.0
2018/08/29,23:00,22.3,S/D,99,346,0.0
2018/08/30,00:00,21.8,S/D,99,323,0.0
2018/08/30,01:00,21.3,S/D,99,12,0.0
2018/08/30,02:00,20.9,S/D,99,315,0.0
2018/08/30,03:00,20.5,S/D,99,339,0.0
2018/08/30,04:00,20.1,S/D,99,315,0.0
2018/08/30,05:00,19.7,S/D,100,308,0.0
2018/08/30,06:00,19.3,S/D,100,317,0.0
2018/08/30,07:00,19.5,S/D,100,314,0.0
2018/08/30,08:00,19.7,S/D,100,306,0.0
2018/08/30,09:00,20.8,S/D,100,308,0.3
2018/08/30,10:00,24.0,S/D,93,49,0.5
2018/08/30,11:00,27.3,S/D,79,87,0.6
2018/08/30,12:00,28.1,S/D,79,346,1.0
2018/08/30,13:00,31.6,S/D,58,40,1.3
2018/08/30,14:00,32.7,S/D,51,2,0.8
2018/08/30,15:00,33.2,S/D,50,140,0.2
2018/08/30,16:00,32.9,S/D,52,297,0.1
2018/08/30,17:00,31.7,S/D,61,319,0.4
2018/08/30,18:00,28.7,S/D,77,329,0.0
2018/08/30,19:00,26.1,S/D,92,307,0.4
2018/08/30,20:00,24.5,S/D,96,315,0.0
2018/08/30,21:00,23.4,S/D,98,317,0.0
2018/08/30,22:00,22.7,S/D,98,326,0.0
2018/08/30,23:00,22.2,S/D,99,325,0.0
2018/08/31,00:00,21.8,S/D,99,319,0.0
2018/08/31,01:00,21.3,S/D,99,323,0.0
2018/08/31,02:00,20.8,S/D,99,344,0.0
2018/08/31,03:00,20.6,S/D,99,349,0.0
2018/08/31,04:00,20.3,0.0,99,4,0.0
2018/08/31,05:00,20.1,0.0,100,320,0.0
2018/08/31,06:00,20.1,S/D,100,360,0.0
2018/08/31,07:00,19.8,0.0,100,310,0.0
2018/08/31,08:00,19.9,0.0,100,322,0.0
2018/08/31,09:00,21.2,0.0,100,127,0.0
2018/08/31,10:00,24.5,0.0,90,91,0.4
2018/08/31,11:00,27.9,0.0,77,102,0.6
2018/08/31,12:00,28.1,0.1,79,346,1.0
2018/08/31,13:00,31.5,0.0,63,106,0.6
2018/08/31,14:00,32.6,0.0,57,354,0.4
2018/08/31,15:00,33.2,0.0,56,109,0.3
2018/08/31,16:00,33.6,0.0,56,271,0.1
2018/08/31,17:00,32.6,0.0,60,303,0.2
2018/08/31,18:00,30.6,0.0,73,3,0.0
2018/08/31,19:00,27.9,0.0,89,323,0.2
2018/08/31,20:00,25.9,0.0,96,318,0.3
2018/08/31,21:00,25.0,0.0,97,326,0.0
2018/08/31,22:00,24.5,0.0,98,9,0.1
2018/08/31,23:00,24.0,0.0,99,317,0.0
