Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : SANTA ANA
,Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
2018/04/21,22:00,23.0,0.0,99,3,0.0
2018/04/21,23:00,22.6,0.0,99,298,0.1
2018/04/22,00:00,22.4,0.0,99,319,0.0
2018/04/22,01:00,22.4,0.0,100,335,0.0
2018/04/22,02:00,21.9,0.0,100,302,0.0
2018/04/22,03:00,21.7,0.0,100,306,0.0
2018/04/22,04:00,21.8,0.0,100,76,0.0
2018/04/22,05:00,21.7,0.0,100,306,0.1
2018/04/22,06:00,21.4,0.0,100,356,0.0
2018/04/22,07:00,21.4,0.0,100,33,0.0
2018/04/22,08:00,21.7,0.0,100,176,0.0
2018/04/22,09:00,22.7,0.0,100,219,0.0
2018/04/22,10:00,25.1,0.0,93,125,0.1
2018/04/22,11:00,27.3,0.0,80,48,0.6
2018/04/22,12:00,28.1,0.1,79,346,1.0
2018/04/22,13:00,30.1,0.0,68,100,0.7
2018/04/22,14:00,31.0,0.0,63,28,0.6
2018/04/22,15:00,31.4,0.0,63,8,0.5
2018/04/22,16:00,31.5,0.0,62,322,0.5
2018/04/22,17:00,30.7,0.0,64,342,0.3
2018/04/22,18:00,27.8,0.0,82,343,0.0
2018/04/22,19:00,26.0,0.0,95,301,0.2
2018/04/22,20:00,25.0,0.0,97,291,0.0
2018/04/22,21:00,24.4,0.0,99,309,0.0
2018/04/22,22:00,24.0,0.0,99,331,0.0
2018/04/22,23:00,23.8,0.0,99,332,0.0
2018/04/23,00:00,23.4,0.0,99,314,0.0
2018/04/23,01:00,23.6,0.0,99,292,0.3
2018/04/23,02:00,23.7,0.0,100,19,0.1
2018/04/23,03:00,23.6,0.0,100,290,0.2
2018/04/23,04:00,23.4,0.0,100,112,0.0
2018/04/23,05:00,23.4,0.0,100,126,0.0
2018/04/23,06:00,23.3,0.0,100,9,0.0
2018/04/23,07:00,23.2,0.0,100,1,0.0
2018/04/23,08:00,23.4,0.0,100,171,0.1
2018/04/23,09:00,23.5,0.0,100,344,0.2
2018/04/23,10:00,23.7,0.0,100,342,0.2
2018/04/23,11:00,23.8,0.0,100,206,0.0
2018/04/23,12:00,28.1,0.1,79,346,1.0
2018/04/23,13:00,28.8,0.0,81,117,0.6
2018/04/23,14:00,30.1,0.0,72,101,0.4
2018/04/23,15:00,30.9,0.0,67,40,0.5
2018/04/23,16:00,31.3,0.0,67,153,0.3
2018/04/23,17:00,29.2,0.0,77,349,0.1
2018/04/23,18:00,27.1,0.0,92,316,0.2
2018/04/23,19:00,26.0,0.0,98,324,0.0
2018/04/23,20:00,25.1,0.0,99,18,0.0
2018/04/23,21:00,24.4,0.0,99,317,0.0
2018/04/23,22:00,23.9,0.0,99,285,0.0
2018/04/23,23:00,23.5,0.0,99,189,0.0
2018/04/24,00:00,23.1,0.0,99,309,0.0
2018/04/24,01:00,22.8,0.0,100,317,0.0
2018/04/24,02:00,22.5,0.0,100,317,0.0
2018/04/24,03:00,22.5,0.0,100,16,0.0
2018/04/24,04:00,22.3,0.0,100,15,0.0
2018/04/24,05:00,22.1,0.0,100,16,0.0
2018/04/24,06:00,22.1,0.0,100,16,0.0
2018/04/24,07:00,22.1,0.0,100,16,0.0
2018/04/24,08:00,22.4,0.0,100,115,0.1
2018/04/24,09:00,23.4,0.0,100,311,0.1
2018/04/24,10:00,26.0,0.0,92,76,0.3
2018/04/24,11:00,28.3,0.0,82,301,0.6
2018/04/24,12:00,28.1,0.1,79,346,1.0
2018/04/24,13:00,29.2,0.0,79,7,0.6
2018/04/24,14:00,30.4,0.0,74,4,0.6
2018/04/24,15:00,31.4,0.0,68,302,0.7
2018/04/24,16:00,29.8,0.0,78,14,0.4
2018/04/24,17:00,28.8,0.0,82,146,0.6
2018/04/24,18:00,26.4,0.0,87,189,0.0
2018/04/24,19:00,24.9,0.0,94,202,0.0
2018/04/24,20:00,24.3,0.0,98,161,0.0
2018/04/24,21:00,24.6,0.0,97,240,0.2
2018/04/24,22:00,24.0,0.0,96,295,0.0
2018/04/24,23:00,23.4,0.0,99,180,0.0
2018/04/25,00:00,23.1,0.0,99,265,0.0
2018/04/25,01:00,22.6,0.0,99,347,0.0
2018/04/25,02:00,22.5,0.0,99,312,0.0
2018/04/25,03:00,22.4,0.0,100,309,0.0
2018/04/25,04:00,22.2,0.0,100,325,0.0
2018/04/25,05:00,22.2,0.0,100,158,0.0
2018/04/25,06:00,22.2,0.0,100,112,0.0
2018/04/25,07:00,22.0,0.0,100,7,0.0
2018/04/25,08:00,22.0,0.0,100,53,0.1
2018/04/25,09:00,22.9,0.0,99,271,0.0
2018/04/25,10:00,24.0,0.0,97,336,0.0
2018/04/25,11:00,25.1,0.0,90,119,0.0
2018/04/25,12:00,28.1,0.1,79,346,1.0
2018/04/25,13:00,27.4,0.0,83,84,0.5
2018/04/25,14:00,28.3,0.0,80,211,0.0
2018/04/25,15:00,28.4,0.0,82,124,0.2
2018/04/25,16:00,28.7,0.0,80,107,0.2
2018/04/25,17:00,27.4,0.0,85,221,0.0
2018/04/25,18:00,26.7,0.0,93,35,0.0
2018/04/25,19:00,25.5,0.0,97,332,0.0
2018/04/25,20:00,24.6,0.0,98,328,0.0
2018/04/25,21:00,23.8,0.0,99,32,0.0
2018/04/25,22:00,23.3,0.0,99,315,0.0
2018/04/25,23:00,23.1,0.0,99,16,0.0
2018/04/26,00:00,22.9,0.0,100,318,0.0
2018/04/26,01:00,22.7,0.0,100,296,0.0
2018/04/26,02:00,22.3,0.0,100,309,0.0
2018/04/26,03:00,22.1,0.0,100,317,0.0
2018/04/26,04:00,21.9,0.0,100,335,0.0
2018/04/26,05:00,21.8,0.0,100,311,0.0
2018/04/26,06:00,21.7,0.0,100,329,0.0
2018/04/26,07:00,21.7,0.0,100,311,0.0
2018/04/26,08:00,21.8,0.0,100,312,0.0
2018/04/26,09:00,22.5,0.0,100,317,0.0
2018/04/26,10:00,23.3,0.0,99,309,0.0
2018/04/26,11:00,24.5,0.0,95,59,0.4
2018/04/26,12:00,28.1,0.1,79,346,1.0
2018/04/26,13:00,28.5,0.0,80,108,0.4
2018/04/26,14:00,29.7,0.0,73,170,0.2
2018/04/26,15:00,29.5,0.0,76,125,0.4
2018/04/26,16:00,30.9,0.0,68,313,0.5
2018/04/26,17:00,29.4,0.0,73,138,0.0
2018/04/26,18:00,26.8,0.0,89,274,0.0
2018/04/26,19:00,25.4,0.0,97,309,0.0
2018/04/26,20:00,24.5,0.0,98,291,0.0
2018/04/26,21:00,23.9,0.0,99,287,0.0
2018/04/26,22:00,23.5,0.0,99,290,0.0
2018/04/26,23:00,23.1,0.0,99,5,0.0
2018/04/27,00:00,22.8,0.0,99,349,0.0
2018/04/27,01:00,22.5,0.0,100,1,0.0
2018/04/27,02:00,22.2,0.0,100,311,0.0
2018/04/27,03:00,22.0,0.0,100,325,0.0
2018/04/27,04:00,21.8,0.0,100,3,0.0
2018/04/27,05:00,21.9,0.0,100,6,0.0
2018/04/27,06:00,21.8,0.0,100,360,0.0
2018/04/27,07:00,21.5,0.0,100,243,0.0
2018/04/27,08:00,21.8,0.0,100,325,0.0
2018/04/27,09:00,23.4,0.0,99,108,0.2
2018/04/27,10:00,26.7,0.0,86,48,0.4
2018/04/27,11:00,28.7,0.0,77,81,0.6
2018/04/27,12:00,28.1,0.1,79,346,1.0
2018/04/27,13:00,31.2,0.0,67,18,0.6
2018/04/27,14:00,32.1,0.0,60,74,0.5
2018/04/27,15:00,32.9,0.0,56,146,0.2
2018/04/27,16:00,32.6,0.0,63,16,1.3
2018/04/27,17:00,30.1,0.0,74,33,1.1
2018/04/27,18:00,28.8,0.0,77,23,0.5
2018/04/27,19:00,27.1,0.0,89,360,0.1
2018/04/27,20:00,25.5,0.0,97,261,0.0
2018/04/27,21:00,24.8,0.0,98,355,0.0
2018/04/27,22:00,24.3,0.0,99,19,0.0
2018/04/27,23:00,24.1,0.0,99,300,0.0
2018/04/28,00:00,24.0,0.0,99,274,0.0
2018/04/28,01:00,23.9,0.0,99,50,0.0
2018/04/28,02:00,23.7,0.0,99,250,0.0
2018/04/28,03:00,23.5,0.0,100,264,0.0
2018/04/28,04:00,23.4,0.0,100,336,0.0
2018/04/28,05:00,23.3,0.0,100,333,0.0
2018/04/28,06:00,23.2,0.0,100,316,0.0
2018/04/28,07:00,23.4,0.0,100,214,0.0
2018/04/28,08:00,23.6,0.0,100,55,0.0
2018/04/28,09:00,23.5,0.0,100,132,0.1
2018/04/28,10:00,23.3,0.0,100,109,0.1
2018/04/28,11:00,24.0,0.0,99,116,0.0
2018/04/28,12:00,28.1,0.1,79,346,1.0
2018/04/28,13:00,24.0,0.0,97,69,0.3
2018/04/28,14:00,26.1,0.0,90,136,0.5
2018/04/28,15:00,27.8,0.0,83,141,0.8
2018/04/28,16:00,27.2,0.0,86,90,0.5
2018/04/28,17:00,27.2,0.0,85,117,0.5
2018/04/28,18:00,25.7,0.0,93,290,0.0
2018/04/28,19:00,24.6,0.0,98,342,0.0
2018/04/28,20:00,23.9,0.0,99,322,0.0
2018/04/28,21:00,23.5,0.0,99,308,0.0
2018/04/28,22:00,23.5,0.0,100,49,0.0
2018/04/28,23:00,23.7,0.0,100,166,0.0
2018/04/29,00:00,23.6,0.0,100,135,0.0
2018/04/29,01:00,23.5,0.0,100,243,0.0
2018/04/29,02:00,23.3,0.0,100,336,0.0
2018/04/29,03:00,23.2,0.0,100,324,0.0
2018/04/29,04:00,23.0,0.0,100,341,0.0
2018/04/29,05:00,22.9,0.0,100,56,0.0
2018/04/29,06:00,22.8,0.0,100,7,0.0
2018/04/29,07:00,22.9,0.0,100,119,0.0
2018/04/29,08:00,23.0,0.0,100,125,0.0
2018/04/29,09:00,23.5,0.0,100,95,0.1
2018/04/29,10:00,24.7,0.0,94,159,0.0
2018/04/29,11:00,25.6,0.0,90,248,0.1
2018/04/29,12:00,28.1,0.1,79,346,1.0
2018/04/29,13:00,26.8,0.0,84,168,0.0
2018/04/29,14:00,26.6,0.0,85,104,0.2
2018/04/29,15:00,27.3,0.0,84,97,0.3
2018/04/29,16:00,28.7,0.0,78,53,0.4
2018/04/29,17:00,28.6,0.0,79,35,0.0
2018/04/29,18:00,26.7,0.0,88,156,0.0
2018/04/29,19:00,25.5,0.0,96,298,0.0
2018/04/29,20:00,24.4,0.0,99,305,0.0
2018/04/29,21:00,23.8,0.0,99,13,0.0
2018/04/29,22:00,23.3,0.0,99,312,0.0
2018/04/29,23:00,23.0,0.0,99,310,0.0
2018/04/30,00:00,22.7,0.0,100,310,0.0
2018/04/30,01:00,22.3,0.0,100,341,0.0
2018/04/30,02:00,22.2,0.0,100,289,0.0
2018/04/30,03:00,22.1,0.0,100,271,0.0
2018/04/30,04:00,21.9,0.0,100,3,0.0
2018/04/30,05:00,21.5,0.0,100,291,0.0
2018/04/30,06:00,21.5,0.0,100,291,0.0
2018/04/30,07:00,21.2,0.0,100,284,0.0
2018/04/30,08:00,21.3,0.0,100,344,0.0
2018/04/30,09:00,22.6,0.0,100,123,0.4
2018/04/30,10:00,25.7,0.0,90,128,0.6
2018/04/30,11:00,28.3,0.0,80,187,0.4
2018/04/30,12:00,28.1,0.1,79,346,1.0
2018/04/30,13:00,31.2,0.0,67,56,0.7
2018/04/30,14:00,32.1,0.0,63,38,0.5
2018/04/30,15:00,31.9,0.0,67,294,0.1
2018/04/30,16:00,32.4,0.0,64,72,0.4
2018/04/30,17:00,30.5,0.0,73,130,0.0
2018/04/30,18:00,27.9,0.0,88,320,0.0
2018/04/30,19:00,26.5,0.0,96,291,0.0
2018/04/30,20:00,25.2,0.0,98,333,0.0
2018/04/30,21:00,24.8,0.0,99,11,0.0
2018/04/30,22:00,24.5,0.0,99,311,0.0
2018/04/30,23:00,24.5,0.0,99,13,0.1
