Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : SANTA ANA
,Departamento :,UCAYALI,Provincia :,PADRE ABAD,Distrito :,PADRE ABAD
2018/05/22,00:00,21.1,S/D,100,309,0.0
2018/05/22,01:00,21.2,S/D,100,309,0.0
2018/05/22,02:00,21.5,S/D,100,309,0.0
2018/05/22,03:00,21.8,S/D,100,320,0.0
2018/05/22,04:00,21.8,S/D,100,320,0.0
2018/05/22,05:00,21.9,S/D,100,323,0.0
2018/05/22,06:00,22.0,S/D,100,329,0.0
2018/05/22,07:00,22.0,S/D,100,107,0.0
2018/05/22,08:00,22.0,S/D,100,313,0.0
2018/05/22,09:00,22.4,S/D,100,41,0.0
2018/05/22,10:00,23.1,S/D,99,352,0.0
2018/05/22,11:00,24.4,0.0,89,20,0.3
2018/05/22,12:00,28.1,S/D,79,346,1.0
2018/05/22,13:00,26.0,S/D,82,204,0.1
2018/05/22,14:00,27.9,S/D,73,135,0.4
2018/05/22,15:00,28.4,S/D,71,46,0.1
2018/05/22,16:00,28.0,S/D,76,84,0.0
2018/05/22,17:00,27.2,S/D,79,124,0.0
2018/05/22,18:00,25.8,S/D,88,131,0.0
2018/05/22,19:00,24.1,S/D,96,309,0.1
2018/05/22,20:00,22.9,S/D,98,4,0.0
2018/05/22,21:00,22.4,S/D,99,317,0.0
2018/05/22,22:00,22.0,S/D,99,305,0.0
2018/05/22,23:00,21.8,S/D,99,305,0.0
2018/05/23,00:00,21.8,S/D,100,339,0.0
2018/05/23,01:00,22.0,S/D,100,339,0.0
2018/05/23,02:00,22.0,S/D,100,348,0.0
2018/05/23,03:00,21.8,S/D,100,348,0.0
2018/05/23,04:00,21.5,S/D,100,304,0.0
2018/05/23,05:00,21.7,S/D,100,308,0.0
2018/05/23,06:00,21.8,S/D,100,315,0.0
2018/05/23,07:00,21.9,S/D,100,335,0.0
2018/05/23,08:00,22.0,S/D,100,309,0.0
2018/05/23,09:00,22.5,S/D,100,353,0.1
2018/05/23,10:00,23.7,S/D,96,357,0.6
2018/05/23,11:00,25.2,0.0,87,324,0.3
2018/05/23,12:00,28.1,S/D,79,346,1.0
2018/05/23,13:00,26.2,S/D,81,317,0.4
2018/05/23,14:00,27.5,S/D,77,295,0.4
2018/05/23,15:00,27.9,S/D,75,20,0.9
2018/05/23,16:00,27.5,S/D,75,35,1.0
2018/05/23,17:00,26.1,S/D,82,322,0.3
2018/05/23,18:00,25.1,S/D,89,326,0.2
2018/05/23,19:00,24.1,S/D,93,332,0.0
2018/05/23,20:00,23.4,S/D,97,355,0.0
2018/05/23,21:00,22.9,S/D,98,353,0.0
2018/05/23,22:00,22.7,S/D,99,354,0.0
2018/05/23,23:00,22.7,S/D,99,318,0.0
2018/05/24,00:00,22.7,S/D,99,320,0.1
2018/05/24,01:00,22.6,S/D,99,288,0.1
2018/05/24,02:00,22.5,S/D,99,307,0.0
2018/05/24,03:00,22.0,S/D,99,286,0.0
2018/05/24,04:00,21.4,S/D,99,360,0.0
2018/05/24,05:00,20.9,S/D,99,33,0.0
2018/05/24,06:00,21.0,S/D,100,20,0.1
2018/05/24,07:00,21.3,S/D,100,6,0.0
2018/05/24,08:00,21.5,S/D,100,327,0.2
2018/05/24,09:00,22.0,S/D,100,305,0.6
2018/05/24,10:00,23.1,S/D,97,316,0.6
2018/05/24,11:00,24.6,0.0,87,97,0.5
2018/05/24,12:00,28.1,S/D,79,346,1.0
2018/05/24,13:00,26.4,S/D,75,9,0.3
2018/05/24,14:00,27.0,S/D,73,144,0.2
2018/05/24,15:00,27.8,S/D,72,316,0.3
2018/05/24,16:00,27.8,S/D,74,105,0.3
2018/05/24,17:00,26.8,S/D,81,158,0.0
2018/05/24,18:00,25.6,S/D,90,127,0.0
2018/05/24,19:00,24.1,S/D,96,315,0.0
2018/05/24,20:00,23.0,S/D,98,334,0.0
2018/05/24,21:00,22.3,S/D,99,1,0.0
2018/05/24,22:00,21.9,S/D,99,306,0.0
2018/05/24,23:00,21.4,S/D,99,306,0.0
2018/05/25,00:00,21.0,S/D,99,306,0.0
2018/05/25,01:00,20.9,S/D,100,306,0.0
2018/05/25,02:00,21.2,S/D,100,306,0.0
2018/05/25,03:00,21.4,S/D,100,310,0.0
2018/05/25,04:00,21.5,S/D,100,131,0.0
2018/05/25,05:00,21.5,S/D,100,131,0.0
2018/05/25,06:00,21.3,S/D,99,131,0.0
2018/05/25,07:00,20.9,S/D,100,316,0.0
2018/05/25,08:00,20.8,S/D,100,316,0.0
2018/05/25,09:00,21.3,S/D,100,92,0.1
2018/05/25,10:00,23.8,S/D,92,131,0.2
2018/05/25,11:00,25.1,0.0,88,114,0.0
2018/05/25,12:00,28.1,S/D,79,346,1.0
2018/05/25,13:00,27.7,S/D,74,128,0.3
2018/05/25,14:00,28.4,S/D,73,333,0.1
2018/05/25,15:00,28.2,S/D,74,36,0.7
2018/05/25,16:00,28.8,S/D,73,331,0.1
2018/05/25,17:00,28.1,S/D,77,105,0.0
2018/05/25,18:00,26.5,S/D,87,97,0.0
2018/05/25,19:00,25.7,S/D,94,319,0.1
2018/05/25,20:00,24.7,S/D,97,336,0.0
2018/05/25,21:00,24.0,S/D,98,321,0.0
2018/05/25,22:00,23.1,S/D,99,322,0.0
2018/05/25,23:00,22.4,S/D,99,323,0.0
2018/05/26,00:00,21.9,S/D,99,309,0.0
2018/05/26,01:00,21.5,S/D,99,326,0.0
2018/05/26,02:00,21.3,S/D,99,316,0.0
2018/05/26,03:00,21.3,S/D,100,308,0.0
2018/05/26,04:00,21.2,S/D,100,308,0.0
2018/05/26,05:00,20.9,S/D,100,308,0.0
2018/05/26,06:00,20.8,S/D,100,308,0.0
2018/05/26,07:00,20.8,S/D,100,308,0.0
2018/05/26,08:00,21.0,S/D,100,308,0.0
2018/05/26,09:00,23.1,S/D,98,35,0.3
2018/05/26,10:00,25.8,S/D,88,17,0.1
2018/05/26,11:00,28.0,0.0,78,355,0.3
2018/05/26,12:00,28.1,S/D,79,346,1.0
2018/05/26,13:00,29.9,S/D,67,55,0.5
2018/05/26,14:00,30.6,S/D,64,23,0.5
2018/05/26,15:00,30.4,S/D,66,66,0.5
2018/05/26,16:00,30.8,S/D,65,304,0.3
2018/05/26,17:00,28.2,S/D,82,196,0.1
2018/05/26,18:00,27.5,S/D,86,20,0.1
2018/05/26,19:00,25.6,S/D,95,306,0.0
2018/05/26,20:00,24.2,S/D,97,305,0.0
2018/05/26,21:00,23.5,S/D,99,305,0.0
2018/05/26,22:00,22.9,S/D,99,298,0.0
2018/05/26,23:00,22.5,S/D,99,298,0.0
2018/05/27,00:00,22.2,S/D,99,215,0.0
2018/05/27,01:00,21.8,S/D,99,215,0.0
2018/05/27,02:00,21.5,S/D,99,215,0.0
2018/05/27,03:00,21.1,S/D,99,249,0.0
2018/05/27,04:00,21.1,S/D,100,249,0.0
2018/05/27,05:00,21.1,S/D,100,249,0.0
2018/05/27,06:00,21.2,S/D,100,248,0.0
2018/05/27,07:00,20.8,S/D,100,248,0.0
2018/05/27,08:00,21.1,S/D,100,248,0.0
2018/05/27,09:00,22.6,S/D,99,77,0.1
2018/05/27,10:00,25.7,S/D,88,117,0.5
2018/05/27,11:00,28.0,0.0,77,115,0.4
2018/05/27,12:00,28.1,S/D,79,346,1.0
2018/05/27,13:00,30.7,S/D,65,146,0.4
2018/05/27,14:00,31.6,S/D,60,114,0.4
2018/05/27,15:00,30.3,S/D,71,346,0.2
2018/05/27,16:00,29.4,S/D,80,21,0.1
2018/05/27,17:00,28.8,S/D,80,290,0.1
2018/05/27,18:00,28.0,S/D,86,37,0.0
2018/05/27,19:00,25.7,S/D,96,345,0.0
2018/05/27,20:00,24.4,S/D,98,330,0.0
2018/05/27,21:00,23.8,S/D,99,291,0.0
2018/05/27,22:00,23.2,S/D,99,308,0.0
2018/05/27,23:00,22.8,S/D,99,308,0.0
2018/05/28,00:00,22.4,S/D,99,187,0.0
2018/05/28,01:00,22.1,S/D,99,307,0.0
2018/05/28,02:00,21.8,S/D,99,309,0.0
2018/05/28,03:00,21.5,S/D,99,292,0.0
2018/05/28,04:00,21.1,S/D,99,296,0.0
2018/05/28,05:00,20.9,S/D,100,312,0.0
2018/05/28,06:00,20.6,S/D,100,311,0.0
2018/05/28,07:00,20.5,S/D,100,311,0.0
2018/05/28,08:00,20.5,S/D,100,290,0.0
2018/05/28,09:00,22.0,S/D,99,116,0.2
2018/05/28,10:00,24.6,S/D,92,116,0.6
2018/05/28,11:00,28.0,0.0,81,167,0.3
2018/05/28,12:00,28.1,S/D,79,346,1.0
2018/05/28,13:00,30.9,S/D,66,120,0.6
2018/05/28,14:00,31.1,S/D,64,101,0.3
2018/05/28,15:00,32.4,S/D,59,89,0.5
2018/05/28,16:00,32.5,S/D,59,161,0.2
2018/05/28,17:00,30.6,S/D,66,202,0.0
2018/05/28,18:00,27.9,S/D,84,108,0.0
2018/05/28,19:00,25.8,S/D,95,309,0.0
2018/05/28,20:00,24.7,S/D,98,304,0.0
2018/05/28,21:00,24.1,S/D,98,324,0.0
2018/05/28,22:00,23.6,S/D,99,326,0.0
2018/05/28,23:00,23.4,S/D,99,276,0.0
2018/05/29,00:00,23.1,S/D,99,281,0.0
2018/05/29,01:00,22.9,S/D,99,317,0.0
2018/05/29,02:00,22.8,S/D,99,347,0.2
2018/05/29,03:00,23.2,S/D,99,254,0.4
2018/05/29,04:00,22.8,S/D,99,253,0.0
2018/05/29,05:00,22.6,S/D,99,97,0.0
2018/05/29,06:00,22.5,S/D,99,311,0.0
2018/05/29,07:00,22.2,S/D,100,225,0.0
2018/05/29,08:00,22.1,S/D,100,320,0.0
2018/05/29,09:00,23.0,S/D,100,334,0.2
2018/05/29,10:00,25.5,S/D,92,126,0.3
2018/05/29,11:00,27.7,0.0,82,124,0.3
2018/05/29,12:00,28.1,S/D,79,346,1.0
2018/05/29,13:00,30.8,S/D,69,107,0.6
2018/05/29,14:00,30.2,S/D,75,125,0.5
2018/05/29,15:00,29.6,S/D,81,130,0.0
2018/05/29,16:00,28.5,S/D,86,175,0.9
2018/05/29,17:00,28.8,S/D,81,246,0.0
2018/05/29,18:00,26.7,S/D,92,30,0.0
2018/05/29,19:00,26.4,S/D,93,280,0.2
2018/05/29,20:00,24.8,S/D,93,231,0.0
2018/05/29,21:00,23.8,S/D,97,297,0.0
2018/05/29,22:00,23.7,S/D,98,337,0.2
2018/05/29,23:00,23.9,S/D,99,116,0.0
2018/05/30,00:00,23.9,S/D,99,294,0.0
2018/05/30,01:00,23.7,S/D,99,24,0.0
2018/05/30,02:00,23.5,S/D,99,267,0.0
2018/05/30,03:00,23.4,S/D,100,298,0.0
2018/05/30,04:00,23.2,S/D,100,304,0.0
2018/05/30,05:00,23.2,S/D,100,60,0.0
2018/05/30,06:00,23.2,S/D,100,148,0.0
2018/05/30,07:00,23.1,S/D,100,229,0.0
2018/05/30,08:00,23.1,S/D,100,295,0.0
2018/05/30,09:00,23.3,S/D,100,74,0.3
2018/05/30,10:00,24.2,S/D,98,269,0.1
2018/05/30,11:00,26.1,0.0,89,86,0.2
2018/05/30,12:00,28.1,S/D,79,346,1.0
2018/05/30,13:00,28.8,S/D,80,257,0.2
2018/05/30,14:00,30.3,S/D,72,165,0.2
2018/05/30,15:00,30.9,S/D,72,238,0.4
2018/05/30,16:00,31.4,S/D,70,35,0.4
2018/05/30,17:00,28.9,S/D,82,252,0.0
2018/05/30,18:00,27.2,S/D,88,134,0.0
2018/05/30,19:00,25.8,S/D,96,312,0.0
2018/05/30,20:00,25.0,S/D,98,3,0.0
2018/05/30,21:00,24.4,S/D,99,307,0.0
2018/05/30,22:00,24.1,S/D,99,264,0.2
2018/05/30,23:00,23.9,S/D,99,324,0.0
2018/05/31,00:00,24.1,S/D,99,322,0.2
2018/05/31,01:00,24.0,S/D,100,305,0.0
2018/05/31,02:00,23.8,S/D,100,120,0.1
2018/05/31,03:00,23.6,S/D,100,194,0.0
2018/05/31,04:00,23.5,S/D,100,122,0.0
2018/05/31,05:00,23.3,S/D,100,330,0.0
2018/05/31,06:00,23.2,S/D,100,8,0.0
2018/05/31,07:00,23.2,S/D,100,122,0.0
2018/05/31,08:00,23.2,S/D,100,137,0.0
2018/05/31,09:00,23.7,S/D,100,239,0.0
2018/05/31,10:00,25.1,S/D,95,139,0.6
2018/05/31,11:00,27.4,0.0,85,135,0.3
2018/05/31,12:00,28.1,S/D,79,346,1.0
2018/05/31,13:00,29.6,S/D,77,212,0.1
2018/05/31,14:00,29.6,S/D,79,30,0.2
2018/05/31,15:00,30.0,S/D,79,302,0.4
2018/05/31,16:00,30.3,S/D,76,9,0.1
2018/05/31,17:00,27.7,S/D,90,8,0.2
2018/05/31,18:00,27.9,S/D,92,292,0.0
2018/05/31,19:00,27.0,S/D,96,259,0.1
2018/05/31,20:00,26.0,S/D,98,131,0.0
2018/05/31,21:00,25.5,S/D,96,236,0.0
2018/05/31,22:00,24.9,S/D,98,228,0.0
2018/05/31,23:00,24.6,S/D,99,13,0.0
