Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : MALINOWSKY
,Departamento :,MADRE DE DIOS,Provincia :,TAMBOPATA,Distrito :,INAMBARI
2019/10/09,16:00,34.6,0.0,52,233,0.3
2019/10/09,17:00,32.1,0.0,61,276,0.1
2019/10/09,18:00,29.9,0.0,70,345,0.0
2019/10/09,19:00,27.3,0.0,82,342,0.0
2019/10/09,20:00,25.9,0.0,90,26,0.0
2019/10/09,21:00,25.4,0.0,94,354,0.0
2019/10/09,22:00,24.9,0.0,96,2,0.0
2019/10/09,23:00,24.4,0.0,97,316,0.0
2019/10/10,00:00,24.0,0.0,97,23,0.0
2019/10/10,01:00,23.6,0.0,97,16,0.0
2019/10/10,02:00,23.1,0.0,98,337,0.0
2019/10/10,03:00,22.7,0.0,98,294,0.0
2019/10/10,04:00,22.3,0.0,98,340,0.0
2019/10/10,05:00,22.0,0.0,98,351,0.0
2019/10/10,06:00,21.7,0.0,98,312,0.0
2019/10/10,07:00,21.6,0.0,98,312,0.0
2019/10/10,08:00,22.3,0.0,98,268,0.1
2019/10/10,09:00,24.7,0.0,91,254,0.6
2019/10/10,10:00,28.7,0.0,75,245,0.6
2019/10/10,11:00,32.5,0.0,63,236,0.5
2019/10/10,12:00,34.5,0.0,56,174,0.5
2019/10/10,13:00,35.5,0.0,50,199,0.6
2019/10/10,14:00,36.5,0.0,48,228,0.5
2019/10/10,15:00,36.7,0.0,45,238,0.2
2019/10/10,16:00,36.0,0.0,47,128,0.3
2019/10/10,17:00,33.2,0.0,53,306,0.0
2019/10/10,18:00,30.2,0.0,68,48,0.0
2019/10/10,19:00,27.9,0.0,78,14,0.0
2019/10/10,20:00,26.3,0.0,89,33,0.0
2019/10/10,21:00,25.3,0.0,93,15,0.0
2019/10/10,22:00,24.8,0.0,96,8,0.0
2019/10/10,23:00,24.7,0.0,95,83,1.0
2019/10/11,00:00,25.5,0.0,84,30,0.2
2019/10/11,01:00,23.8,0.0,92,29,0.1
2019/10/11,02:00,23.1,0.0,95,167,0.1
2019/10/11,03:00,23.0,0.0,96,26,0.2
2019/10/11,04:00,23.1,0.0,96,345,0.0
2019/10/11,05:00,22.7,0.0,97,32,0.0
2019/10/11,06:00,22.4,0.0,97,26,0.0
2019/10/11,07:00,22.4,0.0,98,35,0.0
2019/10/11,08:00,23.5,0.0,95,28,0.1
2019/10/11,09:00,25.9,0.0,83,93,0.3
2019/10/11,10:00,28.7,0.0,72,35,0.4
2019/10/11,11:00,31.2,0.0,64,41,0.7
2019/10/11,12:00,32.3,0.0,60,297,0.5
2019/10/11,13:00,33.0,0.0,58,3,0.6
2019/10/11,14:00,32.9,0.0,58,8,0.7
2019/10/11,15:00,33.6,0.0,57,302,0.4
2019/10/11,16:00,32.3,0.0,62,44,0.4
2019/10/11,17:00,30.9,0.0,66,76,0.7
2019/10/11,18:00,29.2,0.0,73,78,0.1
2019/10/11,19:00,26.8,0.0,84,5,0.1
2019/10/11,20:00,25.2,0.0,90,35,0.0
2019/10/11,21:00,24.3,0.0,92,355,0.0
2019/10/11,22:00,23.7,0.0,92,1,0.0
2019/10/11,23:00,23.3,0.0,94,26,0.0
2019/10/12,00:00,22.9,0.0,95,349,0.0
2019/10/12,01:00,22.6,0.0,96,357,0.0
2019/10/12,02:00,22.5,0.0,97,18,0.0
2019/10/12,03:00,22.2,0.0,97,4,0.0
2019/10/12,04:00,22.0,0.0,97,27,0.1
2019/10/12,05:00,21.7,0.0,98,360,0.0
2019/10/12,06:00,21.6,0.0,98,342,0.0
2019/10/12,07:00,21.7,0.0,98,360,0.0
2019/10/12,08:00,23.1,0.0,97,40,0.0
2019/10/12,09:00,24.9,0.0,90,279,0.1
2019/10/12,10:00,27.9,0.0,79,175,0.4
2019/10/12,11:00,30.9,0.0,70,326,0.5
2019/10/12,12:00,31.7,0.0,67,274,0.5
2019/10/12,13:00,33.0,0.0,60,88,0.7
2019/10/12,14:00,34.1,0.0,55,308,0.4
2019/10/12,15:00,33.7,0.0,55,352,0.2
2019/10/12,16:00,32.6,0.0,61,28,0.2
2019/10/12,17:00,31.2,0.0,65,351,0.1
2019/10/12,18:00,29.5,0.0,71,314,0.0
2019/10/12,19:00,27.0,0.0,80,360,0.0
2019/10/12,20:00,25.4,0.0,86,279,0.1
2019/10/12,21:00,24.8,0.0,91,349,0.0
2019/10/12,22:00,24.1,0.0,93,358,0.0
2019/10/12,23:00,23.8,0.0,95,42,0.3
2019/10/13,00:00,23.9,0.0,95,49,0.0
2019/10/13,01:00,24.0,0.0,95,357,0.0
2019/10/13,02:00,23.8,0.0,95,12,0.0
2019/10/13,03:00,23.7,0.0,95,321,0.0
2019/10/13,04:00,23.6,0.0,95,311,0.0
2019/10/13,05:00,23.4,0.0,96,36,0.1
2019/10/13,06:00,22.7,0.0,97,349,0.0
2019/10/13,07:00,22.7,0.0,97,357,0.1
2019/10/13,08:00,23.3,0.0,96,11,0.2
2019/10/13,09:00,26.1,0.0,86,34,0.2
2019/10/13,10:00,28.4,0.0,77,268,0.6
2019/10/13,11:00,31.9,0.0,63,10,0.8
2019/10/13,12:00,33.0,0.0,60,283,0.4
2019/10/13,13:00,34.1,0.0,55,349,0.9
2019/10/13,14:00,34.1,0.0,52,23,0.7
2019/10/13,15:00,34.6,0.0,52,316,0.4
2019/10/13,16:00,34.2,0.0,54,19,0.3
2019/10/13,17:00,30.0,0.0,65,50,0.1
2019/10/13,18:00,28.9,0.0,72,299,0.0
2019/10/13,19:00,27.1,0.0,80,25,0.3
2019/10/13,20:00,25.8,3.8,86,332,0.2
2019/10/13,21:00,24.1,0.0,97,21,0.0
2019/10/13,22:00,23.9,0.0,98,344,0.0
2019/10/13,23:00,23.5,0.0,98,355,0.0
2019/10/14,00:00,23.2,0.0,98,31,0.0
2019/10/14,01:00,22.9,0.2,98,310,0.1
2019/10/14,02:00,22.8,0.0,98,28,0.0
2019/10/14,03:00,22.6,0.0,98,347,0.0
2019/10/14,04:00,22.5,0.0,98,357,0.0
2019/10/14,05:00,22.2,0.0,98,334,0.0
2019/10/14,06:00,22.1,0.0,98,25,0.0
2019/10/14,07:00,22.0,0.0,98,3,0.0
2019/10/14,08:00,22.9,0.0,98,92,0.4
2019/10/14,09:00,24.8,0.0,93,9,0.2
2019/10/14,10:00,28.2,0.0,77,223,0.4
2019/10/14,11:00,31.5,0.0,64,21,0.4
2019/10/14,12:00,33.2,0.0,57,92,0.7
2019/10/14,13:00,34.2,0.0,53,311,0.5
2019/10/14,14:00,34.0,0.0,53,66,0.5
2019/10/14,15:00,34.0,0.0,56,294,0.4
2019/10/14,16:00,33.7,0.0,58,339,0.3
2019/10/14,17:00,32.2,0.0,64,60,0.4
2019/10/14,18:00,29.9,0.0,73,25,0.3
2019/10/14,19:00,28.0,0.0,83,60,0.0
2019/10/14,20:00,26.4,0.0,87,14,0.0
2019/10/14,21:00,25.5,0.0,93,310,0.0
2019/10/14,22:00,25.1,0.0,95,220,0.0
2019/10/14,23:00,25.3,0.0,96,10,0.0
2019/10/15,00:00,25.1,0.0,95,279,0.2
2019/10/15,01:00,24.4,1.0,95,7,0.4
2019/10/15,02:00,24.0,0.0,97,64,0.2
2019/10/15,03:00,23.8,1.4,95,82,1.2
2019/10/15,04:00,22.9,0.0,96,272,0.4
2019/10/15,05:00,22.8,0.0,97,292,0.0
2019/10/15,06:00,22.8,0.2,98,31,0.0
2019/10/15,07:00,22.9,0.0,98,354,0.1
2019/10/15,08:00,23.5,0.0,98,354,0.0
2019/10/15,09:00,24.8,0.0,95,313,0.0
2019/10/15,10:00,25.8,0.0,92,222,0.0
2019/10/15,11:00,26.0,0.0,91,192,0.1
2019/10/15,12:00,26.1,0.0,90,180,0.1
2019/10/15,13:00,29.5,0.0,78,184,0.4
2019/10/15,14:00,31.2,0.0,71,209,0.3
2019/10/15,15:00,32.8,0.0,64,85,0.7
2019/10/15,16:00,32.7,0.0,63,320,0.6
2019/10/15,17:00,31.1,0.0,71,360,0.2
2019/10/15,18:00,29.5,0.0,79,74,0.0
2019/10/15,19:00,27.4,0.0,86,55,0.4
2019/10/15,20:00,26.0,0.0,88,128,0.0
2019/10/15,21:00,24.9,0.0,92,5,0.1
2019/10/15,22:00,24.3,0.0,93,231,0.0
2019/10/15,23:00,23.5,0.0,94,183,0.1
2019/10/16,00:00,23.0,0.0,95,279,0.1
2019/10/16,01:00,22.7,0.0,96,309,0.1
2019/10/16,02:00,22.8,0.0,96,175,0.0
2019/10/16,03:00,23.0,0.0,95,151,0.0
2019/10/16,04:00,22.9,0.0,95,34,0.3
2019/10/16,05:00,22.6,0.0,96,357,0.1
2019/10/16,06:00,22.4,0.0,96,26,0.1
2019/10/16,07:00,22.4,0.0,96,8,0.0
2019/10/16,08:00,23.2,0.0,93,57,0.1
2019/10/16,09:00,24.6,0.0,88,167,0.3
2019/10/16,10:00,25.8,0.0,82,176,0.3
2019/10/16,11:00,27.1,0.0,78,138,0.0
2019/10/16,12:00,26.8,0.0,79,163,0.0
2019/10/16,13:00,27.5,0.0,77,149,0.4
2019/10/16,14:00,27.9,0.0,75,58,0.4
2019/10/16,15:00,29.4,0.0,72,138,0.2
2019/10/16,16:00,30.4,0.0,69,23,0.6
2019/10/16,17:00,29.0,0.0,74,88,0.1
2019/10/16,18:00,27.5,0.0,81,52,0.3
2019/10/16,19:00,26.0,0.0,88,30,0.0
2019/10/16,20:00,24.8,0.0,92,18,0.0
2019/10/16,21:00,24.3,0.0,94,52,0.0
2019/10/16,22:00,24.1,0.0,96,37,0.0
2019/10/16,23:00,24.1,0.0,96,288,0.2
2019/10/17,00:00,23.8,0.0,96,336,0.0
2019/10/17,01:00,23.5,0.0,97,30,0.1
2019/10/17,02:00,23.2,0.0,97,351,0.0
2019/10/17,03:00,22.9,0.0,98,357,0.1
2019/10/17,04:00,22.8,0.0,98,49,0.1
2019/10/17,05:00,23.0,0.0,98,45,0.0
2019/10/17,06:00,23.1,0.0,97,344,0.2
2019/10/17,07:00,23.2,0.0,97,309,0.1
2019/10/17,08:00,23.9,0.0,95,317,0.0
2019/10/17,09:00,25.1,0.0,91,231,0.3
2019/10/17,10:00,27.3,0.0,83,196,0.3
2019/10/17,11:00,27.1,0.0,85,214,0.0
2019/10/17,12:00,28.5,0.0,79,226,0.2
2019/10/17,13:00,30.9,0.0,72,199,0.3
2019/10/17,14:00,31.7,0.0,69,225,0.3
2019/10/17,15:00,28.7,0.0,78,31,0.2
2019/10/17,16:00,24.3,8.4,94,307,0.2
2019/10/17,17:00,24.4,0.0,97,314,0.0
2019/10/17,18:00,24.5,0.0,96,78,0.2
2019/10/17,19:00,24.0,0.0,97,12,0.0
2019/10/17,20:00,23.5,0.0,98,330,0.0
2019/10/17,21:00,23.3,0.0,98,327,0.2
2019/10/17,22:00,23.2,0.0,98,29,0.1
2019/10/17,23:00,23.1,0.0,98,349,0.2
2019/10/18,00:00,22.7,0.0,98,17,0.0
2019/10/18,01:00,22.7,0.0,98,313,0.0
2019/10/18,02:00,22.5,0.0,98,338,0.0
2019/10/18,03:00,22.6,0.0,98,309,0.0
2019/10/18,04:00,22.7,0.0,98,129,0.0
2019/10/18,05:00,22.6,0.0,98,30,0.1
2019/10/18,06:00,22.6,0.0,98,289,0.0
2019/10/18,07:00,22.6,0.0,98,316,0.0
2019/10/18,08:00,23.4,0.0,97,272,0.0
2019/10/18,09:00,24.6,0.0,94,300,0.2
2019/10/18,10:00,25.0,0.0,91,58,0.4
2019/10/18,11:00,26.0,0.0,88,31,0.6
2019/10/18,12:00,25.4,1.0,93,151,0.2
2019/10/18,13:00,28.1,0.0,85,335,0.4
2019/10/18,14:00,29.8,0.0,76,326,0.6
2019/10/18,15:00,30.9,0.0,68,12,0.5
2019/10/18,16:00,30.7,0.0,68,263,0.5
2019/10/18,17:00,29.1,0.0,72,55,0.2
2019/10/18,18:00,27.3,0.0,80,30,0.0
2019/10/18,19:00,25.5,0.0,87,8,0.0
2019/10/18,20:00,24.2,0.0,92,11,0.0
2019/10/18,21:00,23.6,0.0,95,328,0.0
2019/10/18,22:00,23.3,0.0,97,10,0.0
2019/10/18,23:00,22.9,0.0,97,5,0.0
2019/10/19,00:00,22.7,0.0,97,304,0.0
2019/10/19,01:00,22.6,0.0,98,334,0.0
2019/10/19,02:00,22.4,0.0,98,344,0.1
2019/10/19,03:00,22.5,0.0,98,323,0.0
2019/10/19,04:00,22.5,0.0,98,19,0.0
2019/10/19,05:00,22.2,0.0,98,348,0.0
2019/10/19,06:00,22.2,0.0,98,352,0.0
2019/10/19,07:00,22.3,0.0,98,5,0.0
2019/10/19,08:00,23.1,0.0,97,333,0.0
2019/10/19,09:00,24.6,0.0,93,254,0.1
2019/10/19,10:00,26.9,0.0,84,200,0.1
2019/10/19,11:00,30.7,0.0,70,197,0.3
2019/10/19,12:00,32.2,0.0,66,228,0.5
2019/10/19,13:00,32.6,0.0,64,212,0.3
2019/10/19,14:00,33.7,0.0,60,277,0.2
2019/10/19,15:00,32.5,0.0,64,119,0.1
2019/10/19,16:00,28.1,0.0,79,167,0.6
2019/10/19,17:00,26.3,0.0,84,207,0.2
2019/10/19,18:00,25.9,0.0,86,219,0.1
2019/10/19,19:00,25.2,0.0,90,309,0.0
2019/10/19,20:00,24.6,0.0,95,339,0.0
2019/10/19,21:00,24.2,0.0,96,250,0.1
2019/10/19,22:00,24.0,0.0,97,17,0.0
2019/10/19,23:00,23.8,0.0,97,288,0.0
2019/10/20,00:00,23.8,0.0,97,78,0.0
2019/10/20,01:00,23.8,0.4,97,27,0.2
2019/10/20,02:00,23.7,0.0,97,352,0.0
2019/10/20,03:00,23.7,0.0,97,308,0.1
2019/10/20,04:00,23.5,3.0,97,217,0.4
2019/10/20,05:00,22.7,5.0,98,210,0.0
2019/10/20,06:00,22.6,1.6,98,309,0.0
2019/10/20,07:00,22.6,0.8,98,295,0.0
2019/10/20,08:00,22.8,0.6,98,341,0.0
2019/10/20,09:00,23.3,0.2,97,353,0.0
2019/10/20,10:00,23.7,0.2,96,291,0.2
2019/10/20,11:00,24.3,0.0,95,247,0.0
2019/10/20,12:00,24.4,0.0,95,211,0.0
2019/10/20,13:00,25.1,0.0,91,66,0.2
2019/10/20,14:00,25.5,0.0,89,290,0.0
2019/10/20,15:00,26.2,0.0,87,294,0.1
2019/10/20,16:00,26.7,0.0,84,105,0.1
2019/10/20,17:00,26.1,0.0,86,62,0.1
2019/10/20,18:00,25.3,0.0,91,82,0.0
2019/10/20,19:00,24.2,0.0,93,28,0.0
2019/10/20,20:00,22.9,0.0,97,13,0.0
2019/10/20,21:00,22.5,0.0,98,43,0.1
2019/10/20,22:00,22.1,0.0,98,11,0.1
2019/10/20,23:00,21.9,0.0,98,322,0.0
2019/10/21,00:00,21.7,0.0,98,350,0.0
2019/10/21,01:00,21.5,0.0,98,346,0.1
2019/10/21,02:00,21.5,0.0,98,11,0.1
2019/10/21,03:00,21.6,0.0,98,307,0.0
2019/10/21,04:00,21.6,0.0,98,346,0.0
2019/10/21,05:00,21.5,0.0,98,334,0.0
2019/10/21,06:00,21.2,0.0,98,351,0.0
2019/10/21,07:00,21.2,0.0,98,335,0.0
2019/10/21,08:00,22.4,0.0,98,33,0.2
2019/10/21,09:00,23.9,0.0,94,46,0.4
2019/10/21,10:00,25.3,0.0,89,334,0.5
2019/10/21,11:00,26.3,0.0,85,81,0.9
2019/10/21,12:00,28.1,0.0,80,217,0.4
2019/10/21,13:00,30.1,0.0,72,214,0.5
2019/10/21,14:00,31.2,0.0,70,179,0.1
2019/10/21,15:00,31.2,0.0,71,207,0.0
2019/10/21,16:00,31.8,0.0,69,200,0.1
2019/10/21,17:00,29.9,0.0,78,44,0.0
2019/10/21,18:00,28.5,0.0,86,1,0.0
2019/10/21,19:00,26.8,0.0,90,55,0.2
2019/10/21,20:00,25.8,0.0,93,2,0.0
2019/10/21,21:00,25.8,0.0,94,338,0.3
2019/10/21,22:00,25.7,0.0,91,274,0.1
