Fuente: SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:
* S/D = Sin Datos.

,Estación : MALINOWSKY
,Departamento :,MADRE DE DIOS,Provincia :,TAMBOPATA,Distrito :,INAMBARI
2019/09/17,07:00,23.1,0.0,98,290,0.0
2019/09/17,08:00,23.7,0.0,98,265,0.4
2019/09/17,09:00,25.6,0.0,92,196,0.0
2019/09/17,10:00,29.3,0.0,78,242,0.4
2019/09/17,11:00,33.2,0.0,65,235,0.4
2019/09/17,12:00,35.1,0.0,58,353,0.4
2019/09/17,13:00,36.6,0.0,54,238,0.5
2019/09/17,14:00,37.2,0.0,49,222,0.4
2019/09/17,15:00,36.6,0.0,50,328,0.8
2019/09/17,16:00,36.5,0.0,51,4,0.3
2019/09/17,17:00,34.0,0.0,61,316,0.1
2019/09/17,18:00,31.3,0.0,72,35,0.0
2019/09/17,19:00,28.8,0.0,83,20,0.0
2019/09/17,20:00,27.1,0.0,89,11,0.0
2019/09/17,21:00,26.1,0.0,94,355,0.0
2019/09/17,22:00,25.6,0.0,96,15,0.0
2019/09/17,23:00,25.2,0.0,97,358,0.0
2019/09/18,00:00,24.7,0.0,97,24,0.3
2019/09/18,01:00,24.4,0.0,97,30,0.4
2019/09/18,02:00,24.2,0.0,97,347,0.0
2019/09/18,03:00,23.7,0.0,97,359,0.0
2019/09/18,04:00,23.4,0.0,97,336,0.0
2019/09/18,05:00,23.2,0.0,97,331,0.0
2019/09/18,06:00,23.0,0.0,97,335,0.0
2019/09/18,07:00,22.7,0.0,98,31,0.1
2019/09/18,08:00,23.6,0.0,97,216,0.0
2019/09/18,09:00,25.9,0.0,90,351,0.1
2019/09/18,10:00,29.9,0.0,73,45,0.3
2019/09/18,11:00,33.4,0.0,62,204,0.5
2019/09/18,12:00,35.3,0.0,56,276,0.6
2019/09/18,13:00,36.6,0.0,53,311,0.5
2019/09/18,14:00,37.1,0.0,47,273,0.3
2019/09/18,15:00,37.2,0.0,48,348,0.5
2019/09/18,16:00,36.8,0.0,49,346,0.4
2019/09/18,17:00,34.6,0.0,57,321,0.0
2019/09/18,18:00,31.8,0.0,68,26,0.0
2019/09/18,19:00,29.5,0.0,80,338,0.0
2019/09/18,20:00,28.1,0.0,87,341,0.1
2019/09/18,21:00,27.7,0.0,91,29,0.2
2019/09/18,22:00,27.1,0.0,93,38,0.0
2019/09/18,23:00,26.8,0.0,95,317,0.0
2019/09/19,00:00,26.6,0.0,95,26,0.1
2019/09/19,01:00,26.0,0.0,93,229,0.2
2019/09/19,02:00,25.5,0.0,92,356,0.2
2019/09/19,03:00,25.3,0.8,93,36,0.4
2019/09/19,04:00,24.6,0.0,97,20,0.2
2019/09/19,05:00,24.5,0.0,98,354,0.2
2019/09/19,06:00,24.4,0.0,97,315,0.0
2019/09/19,07:00,24.3,0.0,97,12,0.1
2019/09/19,08:00,24.7,0.0,97,330,0.0
2019/09/19,09:00,26.0,0.0,94,102,0.2
2019/09/19,10:00,29.0,0.0,82,314,0.3
2019/09/19,11:00,32.0,0.0,69,94,0.4
2019/09/19,12:00,33.8,0.0,62,83,0.8
2019/09/19,13:00,34.9,0.0,60,299,0.4
2019/09/19,14:00,35.5,0.0,58,344,0.6
2019/09/19,15:00,34.9,0.0,60,323,0.1
2019/09/19,16:00,35.0,0.0,60,325,0.4
2019/09/19,17:00,33.2,0.0,68,293,0.1
2019/09/19,18:00,31.7,0.0,74,35,0.0
2019/09/19,19:00,29.1,0.0,81,13,0.0
2019/09/19,20:00,27.5,0.0,85,30,0.1
2019/09/19,21:00,27.0,0.0,87,283,0.0
2019/09/19,22:00,26.5,0.0,88,330,0.0
2019/09/19,23:00,25.7,0.0,91,345,0.0
2019/09/20,00:00,25.3,0.0,91,354,0.0
2019/09/20,01:00,25.0,0.0,92,358,0.0
2019/09/20,02:00,24.5,0.0,93,59,0.2
2019/09/20,03:00,24.0,0.0,95,32,0.2
2019/09/20,04:00,24.0,0.0,95,248,0.0
2019/09/20,05:00,23.8,0.0,95,348,0.2
2019/09/20,06:00,23.8,0.0,95,66,0.0
2019/09/20,07:00,23.6,0.0,96,17,0.0
2019/09/20,08:00,24.2,0.0,95,55,0.2
2019/09/20,09:00,26.2,0.0,85,69,0.4
2019/09/20,10:00,29.3,0.0,75,83,0.3
2019/09/20,11:00,32.6,0.0,68,186,0.4
2019/09/20,12:00,34.9,0.0,60,299,0.3
2019/09/20,13:00,35.1,0.0,58,197,0.5
2019/09/20,14:00,36.6,0.0,52,4,0.5
2019/09/20,15:00,36.6,0.0,51,24,0.4
2019/09/20,16:00,36.2,0.0,52,347,0.3
2019/09/20,17:00,33.8,0.0,63,21,0.1
2019/09/20,18:00,31.9,0.0,74,287,0.0
2019/09/20,19:00,30.5,0.0,79,54,0.7
2019/09/20,20:00,27.8,0.0,88,63,0.3
2019/09/20,21:00,26.6,0.0,94,351,0.0
2019/09/20,22:00,26.2,0.0,95,331,0.0
2019/09/20,23:00,26.2,0.0,94,15,0.2
2019/09/21,00:00,25.6,0.0,92,5,0.3
2019/09/21,01:00,24.9,0.0,91,359,0.3
2019/09/21,02:00,23.7,3.0,96,60,0.4
2019/09/21,03:00,23.5,4.4,98,343,0.2
2019/09/21,04:00,23.4,0.0,98,20,0.4
2019/09/21,05:00,23.0,0.0,98,313,0.2
2019/09/21,06:00,22.8,0.0,98,19,0.2
2019/09/21,07:00,22.8,0.2,98,175,0.1
2019/09/21,08:00,23.2,0.0,98,56,0.2
2019/09/21,09:00,24.3,0.2,96,198,0.2
2019/09/21,10:00,24.9,0.8,94,309,0.0
2019/09/21,11:00,24.7,3.6,96,330,0.3
2019/09/21,12:00,24.7,0.8,95,46,0.3
2019/09/21,13:00,24.1,3.8,97,321,0.2
2019/09/21,14:00,23.6,12.4,98,200,0.0
2019/09/21,15:00,24.2,0.0,98,77,0.4
2019/09/21,16:00,24.3,0.0,97,115,0.1
2019/09/21,17:00,24.4,0.0,96,50,0.3
2019/09/21,18:00,24.3,0.0,95,43,0.2
2019/09/21,19:00,23.7,0.0,95,191,0.0
2019/09/21,20:00,23.0,0.0,97,291,0.0
2019/09/21,21:00,22.9,0.0,98,195,0.0
2019/09/21,22:00,22.8,0.0,97,15,0.1
2019/09/21,23:00,22.5,0.0,98,322,0.1
2019/09/22,00:00,22.4,0.0,98,282,0.0
2019/09/22,01:00,22.1,0.0,98,226,0.0
2019/09/22,02:00,21.9,0.0,98,201,0.0
2019/09/22,03:00,21.8,0.0,98,212,0.0
2019/09/22,04:00,21.4,0.0,97,19,0.1
2019/09/22,05:00,21.1,0.0,98,39,0.2
2019/09/22,06:00,21.1,0.0,97,34,0.1
2019/09/22,07:00,21.2,0.0,97,335,0.0
2019/09/22,08:00,21.5,0.0,97,215,0.1
2019/09/22,09:00,22.1,0.0,94,206,0.0
2019/09/22,10:00,22.9,0.0,90,68,0.2
2019/09/22,11:00,24.5,0.0,81,194,0.3
2019/09/22,12:00,26.7,0.0,66,218,0.4
2019/09/22,13:00,29.8,0.0,56,211,0.2
2019/09/22,14:00,31.3,0.0,53,218,0.5
2019/09/22,15:00,32.2,0.0,51,74,0.7
2019/09/22,16:00,32.2,0.0,51,313,0.2
2019/09/22,17:00,29.8,0.0,59,270,0.1
2019/09/22,18:00,27.8,0.0,74,335,0.0
2019/09/22,19:00,25.7,0.0,83,315,0.0
2019/09/22,20:00,24.4,0.0,91,65,0.2
2019/09/22,21:00,23.9,0.0,94,322,0.0
2019/09/22,22:00,23.3,0.0,96,355,0.0
2019/09/22,23:00,22.9,0.0,97,356,0.0
2019/09/23,00:00,22.5,0.0,97,340,0.0
2019/09/23,01:00,22.2,0.0,98,344,0.0
2019/09/23,02:00,21.9,0.0,98,336,0.0
2019/09/23,03:00,21.5,0.0,98,339,0.0
2019/09/23,04:00,21.3,0.0,98,303,0.0
2019/09/23,05:00,21.1,0.0,98,316,0.0
2019/09/23,06:00,21.0,0.0,98,351,0.0
2019/09/23,07:00,21.2,0.0,98,328,0.0
2019/09/23,08:00,21.6,0.0,98,327,0.0
2019/09/23,09:00,23.0,0.0,96,15,0.1
2019/09/23,10:00,26.5,0.0,83,239,0.5
2019/09/23,11:00,30.2,0.0,67,206,0.2
2019/09/23,12:00,32.6,0.0,59,213,0.5
2019/09/23,13:00,33.7,0.0,50,291,0.4
2019/09/23,14:00,34.5,0.0,47,203,0.3
2019/09/23,15:00,35.0,0.0,46,278,0.1
2019/09/23,16:00,34.5,0.0,48,203,0.0
2019/09/23,17:00,31.9,0.0,60,4,0.0
2019/09/23,18:00,29.4,0.0,72,12,0.0
2019/09/23,19:00,27.3,0.0,80,38,0.0
2019/09/23,20:00,25.7,0.0,90,1,0.0
2019/09/23,21:00,25.1,0.0,95,353,0.0
2019/09/23,22:00,24.5,0.0,96,315,0.0
2019/09/23,23:00,24.2,0.0,97,352,0.0
2019/09/24,00:00,23.7,0.0,97,337,0.0
2019/09/24,01:00,23.3,0.0,97,347,0.0
2019/09/24,02:00,22.9,0.0,97,38,0.2
2019/09/24,03:00,22.5,0.0,97,343,0.0
2019/09/24,04:00,22.2,0.0,98,337,0.0
2019/09/24,05:00,22.0,0.0,98,330,0.0
2019/09/24,06:00,21.7,0.0,98,1,0.1
2019/09/24,07:00,21.6,0.0,98,319,0.0
2019/09/24,08:00,22.4,0.0,98,325,0.1
2019/09/24,09:00,24.3,0.0,94,226,0.1
2019/09/24,10:00,27.5,0.0,81,203,0.3
2019/09/24,11:00,30.8,0.0,69,254,0.2
2019/09/24,12:00,32.9,0.0,64,198,0.2
2019/09/24,13:00,33.7,0.0,60,228,0.3
2019/09/24,14:00,35.1,0.0,52,145,0.1
2019/09/24,15:00,35.2,0.0,51,222,0.0
2019/09/24,16:00,35.1,0.0,52,91,0.0
2019/09/24,17:00,32.7,0.0,65,325,0.0
2019/09/24,18:00,30.4,0.0,75,256,0.0
2019/09/24,19:00,28.1,0.0,84,7,0.0
2019/09/24,20:00,26.4,0.0,92,349,0.0
2019/09/24,21:00,25.8,0.0,95,28,0.0
2019/09/24,22:00,25.4,0.0,96,354,0.0
2019/09/24,23:00,25.0,0.0,97,336,0.0
2019/09/25,00:00,24.6,0.0,97,345,0.0
2019/09/25,01:00,24.2,0.0,97,348,0.0
2019/09/25,02:00,23.9,0.0,97,356,0.0
2019/09/25,03:00,23.6,0.0,97,320,0.0
2019/09/25,04:00,23.3,0.0,98,315,0.0
2019/09/25,05:00,23.1,0.0,98,328,0.0
2019/09/25,06:00,22.8,0.0,98,310,0.0
2019/09/25,07:00,22.7,0.0,98,307,0.0
2019/09/25,08:00,23.3,0.0,98,309,0.0
2019/09/25,09:00,25.3,0.0,95,230,0.1
2019/09/25,10:00,29.0,0.0,81,214,0.3
2019/09/25,11:00,32.5,0.0,69,89,0.4
2019/09/25,12:00,34.5,0.0,57,34,0.6
2019/09/25,13:00,35.7,0.0,53,355,0.5
2019/09/25,14:00,36.2,0.0,50,261,0.6
2019/09/25,15:00,36.3,0.0,52,257,0.5
2019/09/25,16:00,35.7,0.0,53,333,0.4
2019/09/25,17:00,33.4,0.0,65,345,0.1
2019/09/25,18:00,31.2,0.0,76,328,0.0
2019/09/25,19:00,28.9,0.0,83,325,0.0
2019/09/25,20:00,27.3,0.0,90,308,0.0
2019/09/25,21:00,26.7,0.0,94,15,0.0
2019/09/25,22:00,26.3,0.0,95,321,0.0
2019/09/25,23:00,26.0,0.0,96,332,0.0
2019/09/26,00:00,25.7,0.0,97,360,0.0
2019/09/26,01:00,25.6,0.0,97,31,0.1
2019/09/26,02:00,25.3,0.0,96,200,0.2
2019/09/26,03:00,25.6,0.0,89,185,0.4
2019/09/26,04:00,25.5,0.0,84,189,0.5
2019/09/26,05:00,25.5,0.0,80,179,0.4
2019/09/26,06:00,25.4,0.0,76,194,0.4
2019/09/26,07:00,24.3,0.2,83,355,0.1
2019/09/26,08:00,22.5,3.4,96,276,0.1
2019/09/26,09:00,22.7,0.0,97,321,0.2
2019/09/26,10:00,24.2,0.0,92,106,0.6
2019/09/26,11:00,26.9,0.0,77,10,0.4
2019/09/26,12:00,26.3,0.0,78,24,0.1
2019/09/26,13:00,26.1,0.0,81,330,0.3
2019/09/26,14:00,25.0,0.0,83,6,0.1
2019/09/26,15:00,25.0,0.0,84,295,0.1
2019/09/26,16:00,24.2,0.0,87,351,0.2
2019/09/26,17:00,23.4,0.0,90,354,0.1
2019/09/26,18:00,23.5,0.0,92,358,0.0
2019/09/26,19:00,23.1,0.0,94,23,0.2
2019/09/26,20:00,22.2,0.0,96,359,0.0
2019/09/26,21:00,21.6,0.0,97,355,0.0
2019/09/26,22:00,21.3,0.0,98,12,0.2
2019/09/26,23:00,20.8,0.0,98,338,0.0
2019/09/27,00:00,20.6,0.0,98,356,0.2
2019/09/27,01:00,20.4,0.0,98,325,0.0
2019/09/27,02:00,20.2,0.0,98,358,0.1
2019/09/27,03:00,20.3,0.0,98,332,0.0
2019/09/27,04:00,20.4,0.0,98,349,0.0
2019/09/27,05:00,20.4,0.0,98,356,0.0
2019/09/27,06:00,20.3,0.0,98,318,0.0
2019/09/27,07:00,20.3,0.0,98,336,0.0
2019/09/27,08:00,20.6,0.0,98,327,0.0
2019/09/27,09:00,22.0,0.0,93,261,0.4
2019/09/27,10:00,25.7,0.0,77,231,0.3
2019/09/27,11:00,29.4,0.0,64,148,0.4
2019/09/27,12:00,31.6,0.0,57,200,0.4
2019/09/27,13:00,33.3,0.0,50,226,0.5
2019/09/27,14:00,34.1,0.0,46,27,0.4
2019/09/27,15:00,34.5,0.0,43,237,0.5
2019/09/27,16:00,34.4,0.0,44,294,0.1
2019/09/27,17:00,31.8,0.0,53,304,0.0
2019/09/27,18:00,29.2,0.0,67,340,0.0
2019/09/27,19:00,26.9,0.0,76,4,0.1
2019/09/27,20:00,24.9,0.0,82,6,0.0
2019/09/27,21:00,23.8,0.0,87,56,0.2
2019/09/27,22:00,23.0,0.0,91,28,0.0
2019/09/27,23:00,22.5,0.0,94,317,0.0
2019/09/28,00:00,22.4,0.0,96,351,0.0
2019/09/28,01:00,22.3,0.0,97,27,0.0
2019/09/28,02:00,21.9,0.0,96,10,0.1
2019/09/28,03:00,21.4,0.0,97,36,0.3
2019/09/28,04:00,21.0,0.0,97,334,0.0
2019/09/28,05:00,21.0,0.0,98,348,0.0
2019/09/28,06:00,20.7,0.0,98,329,0.0
2019/09/28,07:00,20.5,0.0,98,345,0.0
2019/09/28,08:00,21.3,0.0,97,339,0.0
2019/09/28,09:00,23.4,0.0,90,258,0.6
2019/09/28,10:00,27.2,0.0,74,217,0.2
2019/09/28,11:00,31.2,0.0,61,250,0.5
2019/09/28,12:00,33.1,0.0,56,213,0.2
2019/09/28,13:00,34.5,0.0,49,54,0.7
2019/09/28,14:00,35.1,0.0,48,154,0.3
2019/09/28,15:00,35.5,0.0,45,337,0.4
2019/09/28,16:00,35.1,0.0,45,66,0.3
2019/09/28,17:00,32.8,0.0,52,303,0.1
2019/09/28,18:00,30.1,0.0,65,353,0.1
2019/09/28,19:00,27.4,0.0,77,14,0.0
2019/09/28,20:00,25.4,0.0,84,14,0.0
2019/09/28,21:00,24.4,0.0,91,20,0.0
2019/09/28,22:00,23.8,0.0,94,353,0.0
2019/09/28,23:00,23.4,0.0,96,345,0.0
2019/09/29,00:00,23.0,0.0,96,16,0.0
2019/09/29,01:00,22.6,0.0,97,349,0.0
2019/09/29,02:00,22.3,0.0,97,338,0.0
2019/09/29,03:00,22.1,0.0,97,352,0.0
2019/09/29,04:00,21.8,0.0,97,325,0.0
2019/09/29,05:00,21.6,0.0,97,17,0.0
2019/09/29,06:00,21.4,0.0,98,281,0.0
2019/09/29,07:00,21.3,0.0,98,295,0.0
2019/09/29,08:00,22.2,0.0,98,282,0.0
2019/09/29,09:00,24.3,0.0,94,241,0.0
2019/09/29,10:00,28.3,0.0,76,223,0.3
2019/09/29,11:00,32.0,0.0,64,225,0.6
2019/09/29,12:00,34.1,0.0,57,145,0.3
2019/09/29,13:00,34.9,0.0,51,317,0.6
